two_men,bridgeville,pockets,inception,social_net,oceans_11,flower,hotel,garden,dreary,home_alone,brokovich,star_wars
0.0766920538699945,0.0742183709840434,0.0646424227139373,0.1172489885384447,0.071190642069724,0.0556602074864297,0.1206450990756109,0.0773821082640132,0.0794445616234377,0.0643279750228195,0.1020601617315564,0.0922847748388257,0.1134965196645198
0.073702679507408,0.0630259547675669,0.0613938266926579,0.09069670666983,0.065275588863863,0.0716687235183256,0.0879964385796438,0.07651123663298,0.0880587730240547,0.0633867262298328,0.0780582584053876,0.0782470218371091,0.074866607934338
0.0723579506635856,0.0713782407080683,0.0720308447138575,0.1320261508614273,0.0672246831471215,0.0682299346214913,0.1222255126316416,0.0751250611584045,0.0878974194849081,0.0681181955788507,0.0892709900601248,0.081847761206121,0.085276525668532
0.098279191739895,0.0773387885393458,0.0640287739434916,0.133748935661042,0.083964550031794,0.0670924537824439,0.1411409734863378,0.101219907003647,0.1188980686258995,0.0742677607812131,0.1005127894527993,0.0973332855613193,0.1133388792484866
0.1120848545685487,0.0772781977613179,0.0874817771615948,0.1169780866646394,0.1365157159281307,0.0657701368937345,0.1370710725183891,0.1224792844771171,0.1081058641517641,0.0668885482033946,0.0919885583038974,0.0845009792230798,0.0940844377728864
0.2241603121825642,0.0690622099226694,0.0887531060882047,0.2122759732630655,0.1891044466449603,0.0799978015551237,0.3048041542051315,0.2173292644925215,0.2052987395174355,0.0637081935269552,0.1072466739561729,0.1197796035148927,0.1788535583027062
0.0670984097374988,0.059982930759228,0.05480553977846,0.105999133173432,0.0687234965991527,0.0564930595378336,0.0865976276368059,0.068280215459752,0.0873786923017717,0.0597667949801887,0.0864496732194426,0.0791486071716117,0.1011233773910991
0.0927604761016048,0.07289460621192,0.0692458059777428,0.094988335036883,0.081635208794441,0.070856990512592,0.1047070417940197,0.0843129200415436,0.0793302288936524,0.0739430686470688,0.1103783657845412,0.0915313209418617,0.086163562245577
0.0937661031958648,0.0752738836588832,0.0697016430852483,0.1350996191371767,0.081678092447566,0.0646760196489737,0.1473725579458797,0.0838704419521844,0.0850047734447834,0.0679376755263751,0.1159820498234782,0.1079794358126314,0.1356971060623521
0.0590286615186395,0.066169448795808,0.0512525646805187,0.1266025275310388,0.1110256067203649,0.0673071650302921,0.1373429261897513,0.1014726795257173,0.0799281413386432,0.058596502235846,0.0766647579970914,0.0755716903085555,0.0773767672669073
0.0810132013344662,0.071433418654459,0.0610203420674128,0.1672585221198864,0.1045193219917135,0.0758376685800584,0.1469659043174724,0.1115382831945583,0.1211855024715124,0.0677751416326669,0.0986100060500181,0.1057982550836036,0.1352357237967776
0.0861595988205921,0.0666418940316614,0.0643297194449298,0.0958524456258271,0.0914055544509539,0.0682460155725806,0.0933757317535945,0.0831418777224277,0.0871003219421052,0.0682809980052181,0.089340810987466,0.0711777431874412,0.0799664735457727
0.0812197887149635,0.0712636759233242,0.0565359974238449,0.1178638652505765,0.0702234557338974,0.0617751222069079,0.1180761159636501,0.0745710026259307,0.0781416228943398,0.0636460733792335,0.091781883581447,0.0942629633367884,0.1247744894242834
0.4450053212681946,0.3956703581800541,0.4734997057769511,0.3680034141843376,0.3221886028370747,0.4751971269851132,0.3691668155341088,0.331920229563264,0.3303667671685544,0.0926305193423375,0.5216638746976728,0.5336886245973265,0.4976288096243608
0.5337705451349476,0.4732029229694037,0.5659219174607604,0.4744665223264404,0.3855490474698266,0.5403062984794733,0.4111735955748705,0.4146988693711,0.3759535153530208,0.1281226294887422,0.6027425732375095,0.6008091035917257,0.5663041798411114
0.1949067689246195,0.1800109688057805,0.2035308207746293,0.1271458868850713,0.0930721274445846,0.1918584656975052,0.1182793203727389,0.1072755116685297,0.1422655618027407,0.0465265789549082,0.2777801807036317,0.2340141544658928,0.2499801702440839
0.1039382738321495,0.0584001737396252,0.0596111272420637,0.0928687595281707,0.0508287187639891,0.0533060623377894,0.0674996915489572,0.0591388722732593,0.0940926798308124,0.0558784869355242,0.0741800486343921,0.0604624225607034,0.0659579603903339
0.1012042465889591,0.0990689568446386,0.1104402257218104,0.087757373469347,0.0616515538093502,0.0992047282409112,0.0904204914678435,0.0612370219260996,0.0885679969805596,0.0495755581276268,0.1322398198498866,0.1216981636780507,0.1240941020060717
0.3559598733814568,0.3058531221222123,0.3551992897580585,0.3049121779322089,0.1750552639757096,0.2593798096010568,0.2513214738042974,0.2756656442080402,0.1958946230420977,0.0862598229863563,0.4261221362027214,0.4201174730959456,0.4144616848593807
0.3109253372936513,0.3106713055462626,0.351821122680447,0.2675784578083782,0.1756805049507418,0.28902854697938,0.2377677993676381,0.2724372956007265,0.2129383736853388,0.08574703008603,0.4337348099495972,0.4084087665308247,0.439620182541453
0.0999316814158797,0.0896697105868237,0.1172476018185106,0.1059321836128018,0.067147759053272,0.1066182182919791,0.0897260245370994,0.0691735258015387,0.0972221200676841,0.0605697405430355,0.1233054315262891,0.1151712969987675,0.1003297981687616
0.0809803343299348,0.0665834131402577,0.084329154310669,0.1162672272680244,0.0658508277674793,0.0871913895843177,0.0883935952702248,0.0666318851539167,0.1116550643683418,0.068623334536426,0.0902166681277422,0.0956779173136466,0.0898601616276009
0.1261777091570333,0.0762700771465814,0.0925317596023962,0.0914990073725484,0.1156998261859396,0.072262687685479,0.1137870583766875,0.1215094532738808,0.0855033827805658,0.0594898738114214,0.0999864689296214,0.0893337769855291,0.1479417090443475
0.1373736271942949,0.0780151354491529,0.1024955385180433,0.0974889437462001,0.071560860275046,0.0815338206802995,0.1591110754719863,0.1145957623340385,0.0968595924473629,0.0621306031253459,0.1497435795235218,0.0825149906019509,0.1457732376349232
0.0812011756007746,0.0729423361764668,0.0786662367913693,0.0778108474259374,0.0656416313452749,0.071460390368007,0.0905152480325378,0.0687950398282112,0.0833394066989204,0.065520438449512,0.0736806984278203,0.0818219016086191,0.083538336434965
0.0865236748572135,0.0679701258314005,0.0644513306913748,0.0819585715248887,0.0609994791726165,0.0597247719193234,0.0860011836762772,0.0657909003179213,0.0664576809861068,0.0649314350599375,0.0719880045079718,0.0727367029942119,0.0747980457860182
0.0856707700704208,0.0690576902120544,0.0697750811984214,0.072794545569351,0.0653917602938526,0.0628745648261171,0.0919694262390194,0.0698052698160545,0.0725784470595867,0.069196013446269,0.0704331684680891,0.0780943216346449,0.0833984995880131
0.1899949972061884,0.1021239182388877,0.1433851929166165,0.1373929041882327,0.0802858294700671,0.1140767805492129,0.1107491427404598,0.0884641133661758,0.0890656761676801,0.0644116608530113,0.0919161758314562,0.1404352312597267,0.1117837619401534
0.0788456955396425,0.0630360147087302,0.0645524078132911,0.0715858517025341,0.0626617674415496,0.063910693582279,0.0944321538185946,0.0746767683517244,0.0681973427734932,0.0735154942852995,0.0710656350860614,0.0786177860480716,0.0800629870592612
0.1946908946834211,0.2428743503007301,0.1655949979259511,0.1716793620214682,0.1373892432858846,0.1535579967370108,0.2145320948506193,0.2295358234863347,0.1792137545454922,0.0922756544979026,0.268015873117169,0.201112760669863,0.2760934846445645
0.1619169745782309,0.1687012052839481,0.1971934723537832,0.1962553910025113,0.231972230098973,0.2249293768369289,0.1312129198077354,0.2317721992901137,0.1691741145074853,0.1507567489105823,0.1797007557511253,0.2234622162754546,0.1888997308197865
0.1489222762504632,0.1505827531416322,0.2295864448567552,0.2509032287646616,0.1720508197316997,0.2015468390470885,0.1969202931091491,0.2579097931068765,0.1935780214671826,0.1128376755986784,0.1442056974557438,0.1591580601101077,0.2168915789893031
0.3080816920775827,0.2404895623010808,0.3045681571073161,0.3674147862648698,0.338892373872627,0.271129839856862,0.2458193932896393,0.3587374244651133,0.3593026620547578,0.1996633142932552,0.1473156952974479,0.297256762495183,0.3655488818266946
0.2322485894378264,0.3250538908033382,0.2236839002304426,0.2611787814288543,0.2570955580345397,0.2084573092049785,0.3418217092701209,0.2307917627776546,0.3390881275265753,0.0942587117901275,0.3249959085658567,0.330970061390122,0.289262677969088
0.2855220354784978,0.2080469125566502,0.2546220647338455,0.4609684596139606,0.4340827833749496,0.4218286920695425,0.2373019192546511,0.3558997199692927,0.3130411751923451,0.1238315594216774,0.364697929839491,0.3806866951980756,0.3096539145290901
0.2335094267747597,0.1864584551104776,0.2414299582979142,0.4403623770153679,0.3174116968849273,0.3058571929912383,0.1583755743122243,0.2370079313949902,0.2689123603643154,0.1146399872096224,0.1996236635010992,0.2310446981076821,0.2375900908463726
0.3018628262035918,0.124718569331422,0.2532108796903056,0.4616892715969246,0.3622557692563266,0.3890825846659254,0.2067201956215742,0.3132993048281292,0.3985166726268392,0.1214873505101309,0.2490659875149107,0.2529372228500369,0.2368751247018319
0.2737511809564331,0.1741159730964424,0.230802028399786,0.4654910711927705,0.2798973389662892,0.3141828130348794,0.1610219443781515,0.2604785739707959,0.2775442165774714,0.0988567595895711,0.1861267705262254,0.2021919711833117,0.2165180325617119
0.1876787001331426,0.1625055033488887,0.2089163195043611,0.3500275974670755,0.266935712717759,0.2467910597523088,0.1395659594870636,0.2243959290698804,0.2012288129450526,0.0941834990836271,0.1261835549423078,0.1763710824402771,0.2067588635072259
0.3176631480504251,0.1109943344036197,0.2413739824164756,0.4728805733993194,0.2838846311181723,0.1912426920725667,0.2797348120411264,0.3088109337417846,0.3775310263015582,0.0826113619000968,0.1623718122581716,0.1825179471923899,0.2970136019752573
0.2819155342454246,0.1010073273676412,0.174379468974495,0.4542988459690368,0.2711499861760911,0.3169636512562997,0.2170166708846305,0.2306948170023236,0.2839337422006404,0.0953108683019578,0.1854895454072702,0.2476204890189108,0.199779150326582
0.3332679227185311,0.1088313214908556,0.2242624093440983,0.4744789661613823,0.3146494236073342,0.2857918555592791,0.2609100097562091,0.309624087382209,0.3890212970737234,0.09542019295189,0.1473064209442972,0.2065172928942746,0.2550408987431444
0.308280574228239,0.0860272234990698,0.1837640627161148,0.3623555361958028,0.1427460414621332,0.0725063000760845,0.3065611459874975,0.2038160874027758,0.2920138234982927,0.0709010512723363,0.1898947755870357,0.1028526432771383,0.2891165833979797
0.2919510438396549,0.0680393124461635,0.1053655773217935,0.2130068211887928,0.1145440172545705,0.062186008771331,0.2187097896477561,0.1814806098527377,0.178318195934388,0.0642865133279964,0.1493221462910747,0.0911147087623945,0.1743938963948127
0.3145496175201049,0.0941960979639033,0.1920690114674693,0.45034019700512,0.1913416567685315,0.0988532313945259,0.2698106641022336,0.2000737237345202,0.3248827146990187,0.0724009152344136,0.1690999730360868,0.102379569149886,0.2891585538060578
0.2599705010678277,0.0681749548385612,0.1558558614216602,0.3056759258925454,0.1366160477582208,0.0748637961709509,0.2663384902024166,0.2125090594393622,0.3170162368107403,0.0672585541647921,0.1551200085926572,0.0976308698230304,0.2262697796777753
0.2812179994833885,0.0786751029968682,0.1698872668436394,0.3296819427554656,0.195585069878845,0.0752558060308227,0.3070602320656305,0.278024129700584,0.3445913808515216,0.0690318948813516,0.1663163729118328,0.1204261686831925,0.2469137764201624
0.2560355372446222,0.0947102664134907,0.1868452576150047,0.3014913926892133,0.2669077009074078,0.1237870977544295,0.3319362253900155,0.300512737890889,0.3149779039625501,0.0702107804490415,0.1642160395885536,0.1885350604149772,0.2572370723691102
0.1557935853023906,0.0807815565335814,0.1373859555428087,0.3301194219700283,0.2651358513006348,0.2309487343496143,0.2433706395655297,0.219345734477013,0.2180981990833732,0.0760517898725073,0.1878494138226617,0.3078894279162777,0.2417791386745919
0.3317014199813458,0.0809838627167428,0.1826862907793676,0.473182821115777,0.3313880166969659,0.2676921079625126,0.3393822084480009,0.2348880722101574,0.3551968755592203,0.0875692339791709,0.211808775207086,0.2452197526227981,0.2398124561813251
0.1696987815932625,0.0679466835047037,0.0851089584576283,0.2625310290906523,0.1838612880992503,0.1487795457986697,0.225374713791464,0.1348076291801173,0.1570393485733229,0.068731494056989,0.1544207187245707,0.1526180794035837,0.1406574833522639
0.2512003904698521,0.1062220692049952,0.1195015885980412,0.1597830082680233,0.1471216124914308,0.110945769567967,0.1440733498467778,0.1590216222347903,0.1183841040195475,0.0723797120217743,0.1291152175244978,0.1783511462619227,0.1899503169452568
0.1773105369494887,0.0697867900849262,0.1078816761892291,0.3330858870617949,0.1599631603059136,0.1903764168421615,0.1605642479830233,0.1502362415817157,0.1381377543210529,0.0686709903925807,0.1049916454333855,0.1547775042946058,0.1624863789512768
0.1517195306624639,0.0848825939693285,0.1147222026342078,0.2522097222966999,0.1853514976087054,0.1300691407979988,0.2114920504587786,0.1714541197523145,0.165125363515114,0.0581131938873341,0.0833740213297453,0.1682469211787165,0.2120137406557262
0.1955581619758009,0.1411226133816649,0.1615027750624047,0.271428780812525,0.1533894528649265,0.1413882716877975,0.1901195035738288,0.2055213272444256,0.1496656556203628,0.0721085847523224,0.1110761661382976,0.1031510329271759,0.1911920950979401
0.1394049219581297,0.1145148005514822,0.1566886777374205,0.1612916165931664,0.19541521677497,0.0827475221934373,0.2199265323161486,0.1964232627639852,0.1254959418669985,0.064700695996832,0.1977206766144493,0.1693727918707767,0.3029539542799994
0.2352062270581964,0.1245710540615761,0.1494963403160057,0.2087365430747861,0.1658548511776598,0.1267521995351772,0.1525278027402001,0.1680227014871521,0.1732491781105252,0.0695562763171935,0.2216903522503036,0.1866296107076231,0.2595612726397713
0.1215016632220831,0.0807151011919097,0.1466416302278963,0.3205874776494342,0.1856052269709643,0.1033250762764568,0.2695340427973436,0.1771262714056302,0.1573165377011057,0.0745901193680575,0.1373475809247615,0.1153771418355446,0.2728653100846551
0.1022061509668738,0.0595148872015186,0.0978598299079284,0.1144270916882808,0.0706513763817762,0.0543059240038027,0.1000659223873622,0.0692478116742705,0.1028148803503873,0.0609896734831738,0.079080334426083,0.0648192512653056,0.0946782536097008
0.0709155355736348,0.0777775780366287,0.0690963084006509,0.1178259127151909,0.0660759813580764,0.0667894669604285,0.0896481406341897,0.0736479026635614,0.0713317840755606,0.0537999873916974,0.1174935128566281,0.0723912082146752,0.1238566713163237
0.098139636192525,0.0964793397820305,0.0634456894198794,0.0823846831682449,0.059652927195842,0.0662714771931347,0.0823839246453508,0.0604887233281635,0.0946301179228355,0.0623216582226575,0.0969622077119583,0.0699376635415133,0.0804239378441346
0.0840508516113167,0.0560169690202009,0.0561993063644569,0.0681088721017044,0.0541642632011069,0.0606801739647871,0.0533608167885444,0.0547722297146704,0.0807244976271295,0.0540736228510086,0.0741470732563591,0.0630723818894056,0.0565753934198788
0.0692661397648424,0.0701854215408502,0.0667858566994764,0.0857104346701635,0.0728599348391148,0.0912627219344972,0.0825904239890832,0.0783633987948861,0.1109082431647428,0.0642213269173688,0.0980186700315493,0.0782258074540129,0.0724610057857133
0.1371578202532346,0.0907614248248999,0.1052002322126658,0.2511749490852453,0.1319614958230511,0.1059101727400999,0.2276574136820245,0.1214838169410482,0.1084057511986824,0.0718657208553481,0.1180663814470724,0.1013010911410865,0.1723169778937395
0.0873257784199389,0.0657472817336608,0.0984477710486833,0.2044881973424579,0.1748607818425427,0.127133255812181,0.156552175590565,0.129748653801027,0.0950320037106154,0.0635546041515299,0.1073922005154729,0.1445537896214035,0.1966844883052231
0.082909877295285,0.0706733859302391,0.0890197026934809,0.1662198725369112,0.1700228633890485,0.1616261078405079,0.1362295607268304,0.1432952966735309,0.0938261723893486,0.068157500276439,0.146191059628639,0.2055642384629273,0.188900231130192
0.140774471874011,0.1045967108283653,0.1275505659112544,0.1725295044562549,0.2462279019138032,0.2197357395135079,0.1813969417689231,0.2018127250201076,0.1872128023954221,0.0733745359791244,0.1747562155510217,0.3516777662612532,0.2746337201105465
0.0656294970889391,0.0592477377019763,0.0570390659633726,0.0850643461403578,0.0696594177305999,0.0673704887852502,0.0822803188651605,0.0762677289742538,0.0776639629351107,0.0653694420819442,0.0749463624121545,0.0632006315819332,0.0629985722575825
0.1387771259179453,0.0907645395673808,0.0603301056948862,0.0772440518035749,0.0602718387697023,0.0728284222329323,0.0884423715620547,0.0771860647888672,0.1381071017153398,0.0621929592636574,0.0808637448387428,0.0727413243464457,0.0630659235469353
0.1231290080651243,0.0709584164121417,0.0705275632396973,0.0955040938978876,0.0909758692767645,0.0726980268625482,0.1072120161139411,0.0905046899009206,0.0947060883556536,0.0570206215954865,0.0733988116769574,0.1007270874427162,0.0917336274695013
0.1157760145397315,0.1319438275124553,0.11797740401091,0.1386123858262515,0.0991480924079001,0.1232539816434487,0.0920980096793707,0.138465909628474,0.0760916987481999,0.0810644400811749,0.1163347757271264,0.124328539927908,0.0820333578527402
0.0924755342448098,0.0911730243835639,0.1047781575084779,0.1024471470536068,0.0735316818619786,0.0801455749569181,0.0949616153101218,0.1217329400324132,0.1036046751862418,0.0750681156898682,0.1156057626725535,0.1061433160875572,0.1158149539550496
0.1019226811917016,0.080787358038355,0.1000241265810332,0.1635920546596225,0.0857820063064663,0.1247899755925852,0.1323789736756968,0.1397125953445757,0.0957525221600399,0.0756240311555086,0.0800625776224522,0.0964692342397994,0.1328461524547394
0.060881858583464,0.0661477127404197,0.0549719380671589,0.0543624667577938,0.051081485517357,0.0541814142778219,0.0450235215691222,0.0495449040159432,0.0483951363100843,0.0491903373793442,0.0791891354399088,0.0628730608901751,0.0679837681846337
0.1132872130248624,0.092867916318634,0.0691000243218483,0.079689418634222,0.067863335789171,0.0615671049775234,0.0685805696128221,0.0733151773742543,0.0959417232768333,0.0590109575509488,0.0970396613085661,0.0689660472886509,0.0796739464228174
0.0908890000231256,0.0805822482072238,0.0850803445354359,0.0884396485286494,0.0604883289355135,0.0598037142330075,0.0756747379081012,0.073607860989999,0.0951056836281211,0.0644321122024642,0.1024339737545377,0.0739034282400497,0.0700526199610186
0.1005961611825373,0.107734852874976,0.1043713607304927,0.1122431655793915,0.0719566020648407,0.0932264203101847,0.0705887242297648,0.0788342234238567,0.0903474710338493,0.0637831519470638,0.0866775629974531,0.105801167453731,0.0779212196728213
0.0831526378749198,0.0746345742809186,0.0711017316038331,0.0822761195793501,0.0689489986084588,0.0693265670329038,0.0724026266915111,0.0784325279511473,0.0815545193980169,0.0654289200061366,0.1003377819675998,0.0766878253848341,0.073187853559809
0.0344136224749569,0.0337363188432891,0.0307689421902299,0.0314714261610193,0.0324793477667432,0.0352733027087383,0.0351682262271681,0.0360491369701717,0.0331929273416091,0.0320339741474538,0.0324824324605048,0.0342045540665447,0.0337482797211565
0.0787420123862553,0.0506303271252591,0.0673957835773608,0.0585070079105463,0.0651844736943569,0.0764241278188911,0.0508433655375018,0.0575697694168507,0.0852645669705408,0.0533404393869918,0.0606367396553755,0.0532806055096667,0.0815650713441544
0.0494189958712025,0.0528641547133795,0.0541228201685165,0.0482566970548073,0.0508587500349917,0.039150379009008,0.0425288250207032,0.0492448333928762,0.0486161308596446,0.041974798442958,0.0509958018145474,0.0714388446309005,0.0569799732977296
0.041121848704542,0.0633157318782525,0.048195211931063,0.0424668027467945,0.0314555780849363,0.0330752887616818,0.034135216759328,0.0309325789662335,0.0297235624685094,0.0306954939895835,0.0452905477593714,0.0482448886931662,0.0433284618808561
0.0963340808805749,0.0623260195922252,0.0746257784142229,0.1146905983073163,0.0959236746762002,0.0803100873262298,0.0693264083272893,0.1193489270494944,0.1339799888804715,0.0654445090125651,0.0677444153994046,0.1022901709559339,0.0880595023479505
0.1203505283161245,0.0912690613076538,0.1034283597907027,0.1819775572484669,0.1108462373784524,0.0983025411785541,0.0574529679695891,0.0504666582064189,0.1066734200252509,0.0494177692233205,0.1155112917978322,0.0871789042415415,0.1518221591886185
0.0360567716357058,0.0424978704675441,0.0490579669427712,0.0656476088245622,0.0480724695061747,0.0435707567559342,0.0484290205270578,0.0376892404428489,0.0522539640831424,0.0396209800238354,0.0413038880451186,0.0370852837667303,0.0460838531287591
0.0493959583158609,0.0401132009118645,0.0556225813628078,0.0480741611896731,0.0405938895884876,0.0484072754477574,0.0557765599484411,0.0603027981431746,0.0578463943827603,0.0432719834840262,0.0346379578000381,0.0424420323503857,0.0477056981704436
0.053606522518039,0.0403247658440864,0.0353654184032354,0.042470036921603,0.0355242728416768,0.0369597714632881,0.0292478330271626,0.0289472088655591,0.0341022524394136,0.033671292429384,0.0347149709474839,0.0503812674216961,0.0405083703179843
0.0951499615697267,0.0942781917857042,0.0899552599899075,0.074513158855597,0.0677116902164845,0.0663819028154771,0.0821245727861009,0.097753824019449,0.0451978729991207,0.0518074888245774,0.0929993483562676,0.0869511067991174,0.0920763759886308
0.0675864264982963,0.080795581112607,0.0705149238465217,0.1149189508148215,0.0613742435667599,0.076318846213068,0.0681851946257356,0.0619792797522249,0.0868859434942923,0.0494425260665924,0.0650575477201274,0.0689747445824205,0.0900230027212647
