,seed,movie,accuracy,balanced_accuracy,roc_auc
57,7,social_net,0.6287254901960784,0.6267784992784993,0.6919241522366523
58,8,social_net,0.6880718954248366,0.6475416250416252,0.6993459318459319
59,9,social_net,0.6970506535947713,0.6959483571983571,0.7338204573204572
60,0,oceans_11,0.6235810113519091,0.5925839438339439,0.618062847646181
61,1,oceans_11,0.5795098039215686,0.5648988511488511,0.5793262987012986
62,2,oceans_11,0.6170515135878912,0.5768897768897768,0.5953948135198135
63,3,oceans_11,0.5873856209150325,0.5807287157287158,0.6018683261183261
64,4,oceans_11,0.5640849673202615,0.5593482905982905,0.5932921245421247
65,5,oceans_11,0.6072067423460612,0.6260119047619048,0.6505357142857143
66,6,oceans_11,0.5726470588235294,0.5831439393939394,0.6457133838383838
67,7,oceans_11,0.577091503267974,0.5811598124098124,0.6063221500721501
68,8,oceans_11,0.6277941176470587,0.6564251026751027,0.6868978521478523
69,9,oceans_11,0.6277042483660131,0.6106579531579531,0.6503695748695749
70,0,flower,0.7243034055727553,0.6718406593406593,0.801225410392077
71,1,flower,0.724346405228758,0.6890688478188478,0.7340220543345544
72,2,flower,0.7258148434812521,0.6709494671994671,0.746970702908203
73,3,flower,0.701045751633987,0.6716378066378066,0.7728567821067822
74,4,flower,0.7690196078431372,0.753240231990232,0.8142475579975581
75,5,flower,0.7360681114551084,0.6867460317460319,0.7796130952380953
76,6,flower,0.7307843137254901,0.6973737373737373,0.7993614718614718
77,7,flower,0.7766339869281047,0.777093253968254,0.8420147907647907
78,8,flower,0.7336764705882353,0.7117467254967255,0.8025793095793097
79,9,flower,0.6708660130718954,0.6649891774891775,0.7418647186147187
80,0,hotel,0.6343997248022016,0.6332020757020757,0.6686719915886583
81,1,hotel,0.6451633986928106,0.6282388444888445,0.6664868464868465
82,2,hotel,0.6295106639146887,0.6030149017649017,0.6528483669108669
83,3,hotel,0.6791503267973857,0.6670959595959596,0.6686388888888888
84,4,hotel,0.6855882352941176,0.682736568986569,0.7008470695970697
85,5,hotel,0.6393704850361196,0.6371329365079366,0.6957242063492063
86,6,hotel,0.6416993464052287,0.6439303751803751,0.671686507936508
87,7,hotel,0.6522549019607844,0.6329906204906205,0.6735371572871574
88,8,hotel,0.6459313725490194,0.6534934509934509,0.7305368242868243
89,9,hotel,0.6630228758169935,0.6645498945498944,0.711170190920191
90,0,garden,0.6409012727898178,0.6168605006105006,0.6923387260887262
91,1,garden,0.616830065359477,0.5808366633366633,0.6405432067932069
92,2,garden,0.6163570691434468,0.5851577589077589,0.6230416111666112
93,3,garden,0.6330718954248367,0.6017027417027417,0.6393744588744588
94,4,garden,0.6349346405228757,0.5978983516483515,0.6519154456654457
95,5,garden,0.614000687994496,0.5946527777777777,0.5194146825396826
96,6,garden,0.5972875816993464,0.5716738816738817,0.6285028860028861
97,7,garden,0.629281045751634,0.6126397907647907,0.6640764790764792
98,8,garden,0.606674836601307,0.599073704073704,0.6381822344322343
99,9,garden,0.616576797385621,0.5910951548451547,0.6599135586635588
100,0,dreary,0.4836773305813553,0.4296214896214897,0.4554019129019129
101,1,dreary,0.5237581699346405,0.4840834165834165,0.4094921051171051
