,seed,movie,accuracy,balanced_accuracy,roc_auc
96,6,garden,0.726045751633987,0.7236453823953825,0.7600550144300144
97,7,garden,0.7293464052287583,0.7082720057720058,0.7719273088023086
98,8,garden,0.7146078431372549,0.7083701021201022,0.8055786158286159
99,9,garden,0.7182107843137255,0.715077145077145,0.7824616494616493
100,0,dreary,0.4821465428276574,0.41603632478632485,0.5143482905982906
101,1,dreary,0.5513071895424837,0.5241949716949716,0.46329011266511266
102,2,dreary,0.48127364981080156,0.4738265900765901,0.4917966408591409
103,3,dreary,0.4875816993464053,0.45546897546897547,0.39998989898989895
104,4,dreary,0.4491176470588235,0.44356227106227114,0.5575885225885225
105,5,dreary,0.49373925008599934,0.4702281746031745,0.5322916666666666
106,6,dreary,0.5055882352941177,0.44737193362193367,0.41293831168831163
107,7,dreary,0.5208169934640524,0.49865530303030303,0.463350468975469
108,8,dreary,0.4667401960784314,0.4980266955266955,0.5061028138528139
109,9,dreary,0.4768464052287582,0.43122252747252743,0.47127378177378176
110,0,home_alone,0.6808393532851736,0.6803357753357753,0.7800787715371049
111,1,home_alone,0.7082352941176472,0.6973896936396936,0.7967465173715174
112,2,home_alone,0.7035646714826281,0.6929258241758243,0.7917762099012099
113,3,home_alone,0.7126797385620915,0.6866414141414141,0.760816378066378
114,4,home_alone,0.7435294117647059,0.7388583638583639,0.7542445054945055
115,5,home_alone,0.6786205710354318,0.641170634920635,0.7196329365079365
116,6,home_alone,0.6731372549019607,0.6489718614718615,0.7298800505050503
117,7,home_alone,0.6898039215686275,0.7025703463203463,0.7588338744588745
118,8,home_alone,0.7264624183006536,0.7341469641469642,0.7751632811632811
119,9,home_alone,0.7191911764705883,0.7105538905538905,0.7739107281607283
120,0,brokovich,0.7275025799793602,0.7017918192918193,0.7741184201600868
121,1,brokovich,0.759313725490196,0.7522897935397935,0.8309994172494172
122,2,brokovich,0.7308673030615755,0.6917990342990344,0.772203595016095
123,3,brokovich,0.7407843137254903,0.7145021645021645,0.8034339826839826
124,4,brokovich,0.7319934640522876,0.7080311355311355,0.7884401709401709
125,5,brokovich,0.6997592019263846,0.6769543650793651,0.7552876984126985
126,6,brokovich,0.7263398692810457,0.7153084415584416,0.7840566378066378
127,7,brokovich,0.6923529411764706,0.6878318903318903,0.7403156565656566
128,8,brokovich,0.7319199346405229,0.7229961704961706,0.7803099123099123
129,9,brokovich,0.7200245098039216,0.6950270562770562,0.8047942057942057
130,0,star_wars,0.7710354317165462,0.7673504273504272,0.7933584316917651
131,1,star_wars,0.7152287581699346,0.7088170163170163,0.7778905122655122
132,2,star_wars,0.7234455624355005,0.6978042790542791,0.7894358419358419
133,3,star_wars,0.7423529411764707,0.7203499278499279,0.7634256854256855
134,4,star_wars,0.7557516339869281,0.7435729548229547,0.8027655677655678
135,5,star_wars,0.7072411420708635,0.6774503968253968,0.7424305555555555
136,6,star_wars,0.7403594771241829,0.7214430014430014,0.7611958874458875
137,7,star_wars,0.736797385620915,0.7509947691197691,0.804695165945166
138,8,star_wars,0.7754493464052288,0.7609283771783771,0.8200543623043623
139,9,star_wars,0.7662254901960786,0.7699665612165612,0.8034923964923966
