,seed,movie,accuracy,balanced_accuracy,roc_auc
52,2,oceans_11,0.6241722566219471,0.6081560106560107,0.7055474733599734
53,3,oceans_11,0.657843137254902,0.6465151515151515,0.7230422077922078
54,4,oceans_11,0.6271241830065359,0.6179975579975581,0.6958684371184372
55,5,oceans_11,0.6233230134158927,0.6047718253968254,0.688859126984127
56,6,oceans_11,0.6553921568627451,0.6414231601731603,0.7066657647907648
57,7,oceans_11,0.6726143790849672,0.648066378066378,0.7055726911976912
58,8,oceans_11,0.6441830065359477,0.6341795704295704,0.724618131868132
59,9,oceans_11,0.6539950980392155,0.6590594128094128,0.7705628260628261
60,0,flower,0.6176642586859306,0.5745054945054944,0.627077737077737
61,1,flower,0.6554901960784314,0.6366321178821177,0.6890014152514153
62,2,flower,0.6569616443068454,0.6357450882450882,0.7158514402264402
63,3,flower,0.660718954248366,0.6495165945165946,0.6812070707070706
64,4,flower,0.6518300653594771,0.6473626373626373,0.7065857753357753
65,5,flower,0.6276057791537667,0.5789583333333334,0.6431845238095237
66,6,flower,0.6566013071895426,0.63497113997114,0.6554464285714287
67,7,flower,0.6740522875816993,0.6477507215007215,0.7023038419913419
68,8,flower,0.6404820261437909,0.6466253191253191,0.6960822233322232
69,9,flower,0.6583986928104575,0.6316860916860917,0.6784648684648685
70,0,hotel,0.6465256277949776,0.6430143467643468,0.6733097612264279
71,1,hotel,0.6068300653594771,0.5990721778221778,0.6748235098235098
72,2,hotel,0.6287087203302373,0.6089202464202463,0.6461186383061384
73,3,hotel,0.5962745098039217,0.5735858585858585,0.671920634920635
74,4,hotel,0.6643464052287582,0.6441056166056166,0.6771382783882784
75,5,hotel,0.6402820777433781,0.5928174603174604,0.6489285714285714
76,6,hotel,0.6146078431372549,0.5853246753246752,0.6740827922077922
77,7,hotel,0.6134640522875817,0.5788338744588744,0.6333405483405483
78,8,hotel,0.5927532679738562,0.5793242868242869,0.6297379842379842
79,9,hotel,0.5840359477124182,0.564749555999556,0.6400439282939283
80,0,garden,0.6686790505675956,0.6491025641025641,0.7654761904761905
81,1,garden,0.6649019607843137,0.664654095904096,0.7527498196248196
82,2,garden,0.7315531475748194,0.7062212787212786,0.7576603257853258
83,3,garden,0.7294771241830066,0.7147961760461761,0.7142655122655123
84,4,garden,0.7137908496732026,0.7022176434676435,0.7645558608058608
85,5,garden,0.667733058135535,0.6440972222222222,0.7062103174603174
86,6,garden,0.7022549019607843,0.6858838383838384,0.7675477994227994
87,7,garden,0.7027777777777777,0.6902344877344878,0.7628661616161615
88,8,garden,0.6839460784313726,0.6947910422910423,0.7542065157065156
89,9,garden,0.6082924836601308,0.593259657009657,0.698919524919525
90,0,home_alone,0.696594427244582,0.6876205738705738,0.7517587505087505
91,1,home_alone,0.6955882352941176,0.6838103563103564,0.7610155816405817
92,2,home_alone,0.7188015995872034,0.6979395604395604,0.7545615842490843
93,3,home_alone,0.7184640522875817,0.7031114718614718,0.7609184704184704
94,4,home_alone,0.6852614379084967,0.6697435897435898,0.7018559218559218
95,5,home_alone,0.7237186102511182,0.6898908730158729,0.701656746031746
96,6,home_alone,0.6756862745098038,0.6456367243867244,0.6813915945165945
97,7,home_alone,0.708562091503268,0.7230781024531024,0.7501397907647908
98,8,home_alone,0.6690849673202615,0.6677773615273617,0.7155553335553335
99,9,home_alone,0.7245588235294119,0.7076461038961038,0.7419393106893106
100,0,brokovich,0.6334881320949431,0.6185989010989011,0.7180828584995252
101,1,brokovich,0.5894117647058824,0.5903467365967365,0.6905509074259075
102,2,brokovich,0.6633556931544546,0.6483787046287046,0.6910273407148407
103,3,brokovich,0.5898366013071896,0.5653481240981241,0.640356782106782
104,4,brokovich,0.6283986928104576,0.6139957264957264,0.6857814407814409
105,5,brokovich,0.5830925352597178,0.5487599206349206,0.5788095238095239
106,6,brokovich,0.5909477124183006,0.5846482683982683,0.6759839466089466
107,7,brokovich,0.5715359477124184,0.5522267316017315,0.6308964646464646
108,8,brokovich,0.6299183006535948,0.6390123765123765,0.6900013042513041
109,9,brokovich,0.6620996732026143,0.627949827949828,0.7051519869019869
110,0,star_wars,0.7298933608531131,0.7351510989010988,0.7575864875864875
111,1,star_wars,0.6710130718954248,0.6704849317349317,0.7186303280053281
112,2,star_wars,0.7072905916752666,0.6816949716949718,0.7484347596847596
113,3,star_wars,0.7023529411764705,0.6786255411255411,0.7329613997113997
114,4,star_wars,0.6785947712418301,0.6574923687423687,0.7608531746031746
115,5,star_wars,0.7057447540419677,0.7162797619047618,0.7527579365079365
116,6,star_wars,0.6669281045751634,0.6508694083694083,0.7437689393939394
117,7,star_wars,0.705718954248366,0.7039772727272728,0.7672159090909091
118,8,star_wars,0.664983660130719,0.6671103896103896,0.7672756132756132
119,9,star_wars,0.7012663398692809,0.6774965312465312,0.7709094794094794
