,seed,movie,accuracy,balanced_accuracy,roc_auc
30,0,overcome,0.6634158926728586,0.632779304029304,0.6583731854565189
31,1,overcome,0.6297058823529411,0.6162504162504162,0.6271286352536352
32,2,overcome,0.6095975232198143,0.5892420079920079,0.6350817932067933
33,3,overcome,0.6354901960784314,0.6212626262626263,0.66598556998557
34,4,overcome,0.5918300653594771,0.573592796092796,0.6298046398046397
35,5,overcome,0.6275369797041623,0.6000694444444444,0.5804365079365079
36,6,overcome,0.6079411764705882,0.5786760461760462,0.6192929292929293
37,7,overcome,0.6170588235294118,0.609025974025974,0.6633080808080808
38,8,overcome,0.6014705882352941,0.5525129037629037,0.5953011988011988
39,9,overcome,0.6354656862745098,0.5968231768231768,0.6831246253746254
40,0,inception,0.7066907464740282,0.6854212454212455,0.763880409713743
41,1,inception,0.72359477124183,0.7240497002997003,0.7921155233655235
42,2,inception,0.6786678706570347,0.6599454711954711,0.7719985569985569
43,3,inception,0.7108496732026144,0.7100126262626263,0.7478207070707071
44,4,inception,0.6942156862745097,0.6671275946275946,0.7821840659340659
45,5,inception,0.6795665634674922,0.6374404761904762,0.6864980158730158
46,6,inception,0.6796078431372549,0.6545959595959596,0.7473647186147186
47,7,inception,0.7238888888888889,0.7173241341991343,0.7954040404040403
48,8,inception,0.7136928104575164,0.7197132034632034,0.7830158730158729
49,9,inception,0.6881372549019609,0.6799519924519926,0.7886839826839827
50,0,social_net,0.7533883728930169,0.7286920024420024,0.8080233346900014
51,1,social_net,0.7468954248366012,0.7538548951048949,0.7874025974025974
52,2,social_net,0.7568003955968352,0.723334582084582,0.7971675199800199
53,3,social_net,0.7790849673202614,0.7465873015873017,0.7795883838383838
54,4,social_net,0.756078431372549,0.7427625152625155,0.8056807081807082
55,5,social_net,0.7419160646714826,0.7371230158730159,0.7965376984126984
56,6,social_net,0.7244771241830066,0.7050703463203463,0.7956565656565658
57,7,social_net,0.7091176470588235,0.6951930014430013,0.8199648268398269
58,8,social_net,0.7062745098039216,0.7004168054168055,0.7968982128982129
59,9,social_net,0.7544199346405229,0.7450217837717839,0.8311129426129427
60,0,oceans_11,0.6853801169590643,0.6599481074481075,0.7222110297110298
61,1,oceans_11,0.6577124183006535,0.6486979686979687,0.6978078171828173
62,2,oceans_11,0.6788850189198486,0.6484632034632034,0.7270400432900432
63,3,oceans_11,0.6624509803921569,0.6449170274170274,0.7383221500721501
64,4,oceans_11,0.6934640522875818,0.669131562881563,0.731085164835165
65,5,oceans_11,0.6690058479532166,0.6611507936507937,0.6984920634920635
66,6,oceans_11,0.6608496732026145,0.6381277056277057,0.7221347402597402
67,7,oceans_11,0.6508169934640523,0.6611534992784993,0.7496626984126984
68,8,oceans_11,0.6571486928104575,0.6447602397602398,0.7186669164169166
69,9,oceans_11,0.7040522875816994,0.7089864302364303,0.7451232933732934
70,0,flower,0.5718782249742003,0.5607875457875459,0.6132199667616335
71,1,flower,0.6247058823529412,0.6126140526140527,0.6557266344766345
72,2,flower,0.6319272445820433,0.6094609557109558,0.6605081723831725
73,3,flower,0.6251633986928105,0.5996789321789322,0.6317694805194806
74,4,flower,0.5887581699346406,0.5475579975579976,0.5967048229548231
75,5,flower,0.6072755417956657,0.5671031746031746,0.5981051587301588
76,6,flower,0.6193790849673203,0.603989898989899,0.6490476190476191
