,movie,seed,fold,accuracy,balanced_accuracy,roc_auc
154,bridgeville,5,5,0.5,0.5125,0.65
155,bridgeville,5,6,0.5882352941176471,0.5694444444444444,0.625
156,bridgeville,5,7,0.6842105263157895,0.6833333333333333,0.7444444444444445
157,bridgeville,5,8,0.7777777777777778,0.75,0.7000000000000001
158,bridgeville,5,9,0.5882352941176471,0.5902777777777778,0.6388888888888888
159,bridgeville,5,10,0.8333333333333334,0.8375,0.925
160,bridgeville,6,1,0.8333333333333334,0.8333333333333334,0.888888888888889
161,bridgeville,6,2,0.5882352941176471,0.5333333333333333,0.55
162,bridgeville,6,3,0.7222222222222222,0.5535714285714286,0.5178571428571428
163,bridgeville,6,4,0.7058823529411765,0.7013888888888888,0.875
164,bridgeville,6,5,0.4117647058823529,0.4027777777777778,0.3888888888888889
165,bridgeville,6,6,0.7058823529411765,0.6590909090909092,0.7575757575757576
166,bridgeville,6,7,0.6,0.625,0.625
167,bridgeville,6,8,0.7777777777777778,0.75,0.7916666666666667
168,bridgeville,6,9,0.5,0.5,0.625
169,bridgeville,6,10,0.6111111111111112,0.577922077922078,0.7012987012987013
170,bridgeville,7,1,0.7647058823529411,0.7045454545454546,0.5303030303030303
171,bridgeville,7,2,0.8823529411764706,0.8785714285714286,0.8857142857142857
172,bridgeville,7,3,0.6666666666666666,0.6375,0.7875
173,bridgeville,7,4,0.6666666666666666,0.6375,0.7625
174,bridgeville,7,5,0.6111111111111112,0.6666666666666667,0.6805555555555556
175,bridgeville,7,6,0.6111111111111112,0.5625,0.78125
176,bridgeville,7,7,0.5294117647058824,0.5208333333333333,0.5138888888888888
177,bridgeville,7,8,0.75,0.7291666666666667,0.8020833333333333
178,bridgeville,7,9,0.6666666666666666,0.65,0.7749999999999999
179,bridgeville,7,10,0.5294117647058824,0.5416666666666666,0.736111111111111
180,bridgeville,8,1,0.7777777777777778,0.7625,0.8
181,bridgeville,8,2,0.8888888888888888,0.9285714285714286,0.9285714285714286
182,bridgeville,8,3,0.8333333333333334,0.7916666666666666,0.7916666666666667
183,bridgeville,8,4,0.6875,0.6587301587301587,0.761904761904762
184,bridgeville,8,5,0.5555555555555556,0.5,0.5972222222222222
185,bridgeville,8,6,0.5555555555555556,0.5357142857142857,0.7142857142857143
186,bridgeville,8,7,0.7058823529411765,0.6346153846153846,0.7307692307692308
187,bridgeville,8,8,0.5882352941176471,0.6285714285714286,0.8285714285714285
188,bridgeville,8,9,0.4,0.4,0.42999999999999994
189,bridgeville,8,10,0.7222222222222222,0.7727272727272727,0.7532467532467532
190,bridgeville,9,1,0.75,0.7777777777777778,0.7619047619047619
191,bridgeville,9,2,0.6666666666666666,0.625,0.6527777777777778
192,bridgeville,9,3,0.5555555555555556,0.575,0.7124999999999999
193,bridgeville,9,4,0.6666666666666666,0.6666666666666666,0.7222222222222222
194,bridgeville,9,5,0.8333333333333334,0.8376623376623377,0.8701298701298701
195,bridgeville,9,6,0.7647058823529411,0.7045454545454546,0.7727272727272727
196,bridgeville,9,7,0.6,0.6000000000000001,0.64
197,bridgeville,9,8,0.7777777777777778,0.6785714285714286,0.8035714285714285
198,bridgeville,9,9,0.5555555555555556,0.6,0.8500000000000001
199,bridgeville,9,10,0.7058823529411765,0.6346153846153846,0.7692307692307693
200,pockets,0,1,0.6111111111111112,0.6,0.6625000000000001
201,pockets,0,2,0.5555555555555556,0.525,0.65
