,seed,movie,accuracy,balanced_accuracy,roc_auc
91,1,garden,0.7026797385620915,0.6897856310356312,0.7578103146853148
92,2,garden,0.6841954764361886,0.6612212787212787,0.721216249028749
93,3,garden,0.6949346405228758,0.6687824675324675,0.756092352092352
94,4,garden,0.6848039215686275,0.6600778388278388,0.773185286935287
95,5,garden,0.7168214654282765,0.680327380952381,0.7570238095238094
96,6,garden,0.694281045751634,0.6890764790764792,0.7434767316017317
97,7,garden,0.7234640522875818,0.719411075036075,0.7814254148629148
98,8,garden,0.714795751633987,0.7120972083472084,0.7611752136752137
99,9,garden,0.6805228758169936,0.6658161283161284,0.7796134143634144
100,0,dreary,0.4821465428276574,0.41603632478632485,0.5143482905982906
101,1,dreary,0.5513071895424837,0.5241949716949716,0.46329011266511266
102,2,dreary,0.48127364981080156,0.4738265900765901,0.4917966408591409
103,3,dreary,0.4875816993464053,0.45546897546897547,0.39998989898989895
104,4,dreary,0.4491176470588235,0.44356227106227114,0.5575885225885225
105,5,dreary,0.49373925008599934,0.4702281746031745,0.5322916666666666
106,6,dreary,0.5055882352941177,0.44737193362193367,0.41293831168831163
107,7,dreary,0.5208169934640524,0.49865530303030303,0.463350468975469
108,8,dreary,0.4667401960784314,0.4980266955266955,0.5061028138528139
109,9,dreary,0.4768464052287582,0.43122252747252743,0.47127378177378176
110,0,home_alone,0.6693670450636395,0.6730006105006104,0.7470068511735178
111,1,home_alone,0.6867973856209151,0.6841171328671328,0.7586474636474636
112,2,home_alone,0.6643425352597179,0.663741674991675,0.7250386766011765
113,3,home_alone,0.6748039215686276,0.6476911976911977,0.731287518037518
114,4,home_alone,0.6425816993464053,0.6249450549450549,0.7127380952380953
115,5,home_alone,0.6674750601995184,0.6009523809523809,0.7266567460317461
116,6,home_alone,0.6516993464052288,0.6275883838383838,0.7226271645021644
117,7,home_alone,0.6571568627450982,0.6791738816738818,0.7441522366522366
118,8,home_alone,0.6305800653594771,0.639300838050838,0.7419084249084251
119,9,home_alone,0.6899264705882353,0.6795197857697858,0.7015932678432678
120,0,brokovich,0.7206742346061231,0.7020329670329669,0.7685302197802197
121,1,brokovich,0.7261111111111112,0.6956826506826508,0.7703701159951161
122,2,brokovich,0.7187349501203991,0.6963607226107226,0.7589279817404817
123,3,brokovich,0.7410130718954249,0.7329924242424244,0.7914779942279943
124,4,brokovich,0.7325490196078432,0.7158485958485958,0.7536996336996337
125,5,brokovich,0.672858617131063,0.6491468253968253,0.7522817460317461
126,6,brokovich,0.7206862745098039,0.7110804473304474,0.780239898989899
127,7,brokovich,0.6761437908496732,0.6662923881673881,0.7462797619047619
128,8,brokovich,0.7215441176470588,0.6946417471417471,0.7791468531468533
129,9,brokovich,0.6806290849673202,0.6639839327339326,0.7797702020202021
130,0,star_wars,0.725249398004816,0.6985042735042736,0.8251115859449193
131,1,star_wars,0.7316666666666667,0.723382867132867,0.7848890692640693
132,2,star_wars,0.7223834709322324,0.69379995004995,0.7829597832722832
133,3,star_wars,0.7315686274509805,0.7135840548340548,0.802212481962482
134,4,star_wars,0.7336601307189543,0.7242139804639803,0.8198550061050061
135,5,star_wars,0.6970760233918128,0.6631150793650793,0.740763888888889
136,6,star_wars,0.7230392156862745,0.6969191919191919,0.7659163059163059
137,7,star_wars,0.7315686274509804,0.7403950216450218,0.8575315656565656
138,8,star_wars,0.7738725490196077,0.761786408036408,0.8576501276501277
139,9,star_wars,0.7620669934640523,0.7618688256188255,0.8342955100455101
