,movie,seed,fold,accuracy,balanced_accuracy,roc_auc
172,run2,7,3,0.7222222222222222,0.6875,0.6124999999999999
173,run2,7,4,0.7222222222222222,0.7125,0.7875
174,run2,7,5,0.5555555555555556,0.5833333333333333,0.8055555555555556
175,run2,7,6,0.7777777777777778,0.875,0.75
176,run2,7,7,0.5294117647058824,0.5277777777777778,0.6111111111111112
177,run2,7,8,0.65,0.6666666666666667,0.7916666666666666
178,run2,7,9,0.7777777777777778,0.75,0.9
179,run2,7,10,0.6470588235294118,0.6527777777777778,0.8055555555555556
180,run2,8,1,0.7222222222222222,0.7,0.7625
181,run2,8,2,0.7777777777777778,0.7678571428571428,0.9464285714285714
182,run2,8,3,0.8333333333333334,0.8333333333333334,0.9027777777777777
183,run2,8,4,0.625,0.6031746031746031,0.6984126984126984
184,run2,8,5,0.6666666666666666,0.6666666666666666,0.6666666666666666
185,run2,8,6,0.5555555555555556,0.5357142857142857,0.6964285714285714
186,run2,8,7,0.7058823529411765,0.8076923076923077,0.9807692307692308
187,run2,8,8,0.8235294117647058,0.85,0.7857142857142857
188,run2,8,9,0.7,0.7,0.78
189,run2,8,10,0.6111111111111112,0.6298701298701299,0.7272727272727273
190,run2,9,1,0.75,0.7619047619047619,0.873015873015873
191,run2,9,2,0.8888888888888888,0.875,0.9444444444444444
192,run2,9,3,0.6666666666666666,0.6875,0.6875
193,run2,9,4,0.8333333333333334,0.8333333333333334,0.8611111111111112
194,run2,9,5,0.7222222222222222,0.7727272727272727,0.935064935064935
195,run2,9,6,0.7647058823529411,0.7424242424242424,0.6969696969696969
196,run2,9,7,0.5,0.5,0.5800000000000001
197,run2,9,8,0.7777777777777778,0.6785714285714286,0.8214285714285714
198,run2,9,9,0.6111111111111112,0.625,0.6875
199,run2,9,10,0.7058823529411765,0.7211538461538461,0.8461538461538461
200,run3,0,1,0.8888888888888888,0.9,0.9
201,run3,0,2,0.7222222222222222,0.7125,0.825
202,run3,0,3,0.5555555555555556,0.4583333333333333,0.6805555555555556
203,run3,0,4,0.47058823529411764,0.5071428571428571,0.5142857142857142
204,run3,0,5,0.8235294117647058,0.7980769230769231,0.903846153846154
205,run3,0,6,0.5789473684210527,0.5857142857142856,0.6857142857142857
206,run3,0,7,0.8333333333333334,0.8333333333333333,0.8888888888888888
207,run3,0,8,0.6666666666666666,0.625,0.6111111111111112
208,run3,0,9,0.7222222222222222,0.725,0.6499999999999999
209,run3,0,10,0.7647058823529411,0.6730769230769231,0.7692307692307693
210,run3,1,1,0.7058823529411765,0.7348484848484849,0.787878787878788
211,run3,1,2,0.6111111111111112,0.525974025974026,0.44155844155844154
212,run3,1,3,0.6666666666666666,0.6375,0.8375
213,run3,1,4,0.5294117647058824,0.6057692307692308,0.8461538461538461
214,run3,1,5,0.7,0.7291666666666667,0.8645833333333333
215,run3,1,6,0.6666666666666666,0.625,0.6666666666666666
216,run3,1,7,0.6111111111111112,0.5833333333333333,0.5416666666666666
217,run3,1,8,0.5555555555555556,0.55,0.5625
218,run3,1,9,0.8823529411764706,0.8785714285714286,0.9142857142857144
219,run3,1,10,0.5882352941176471,0.6442307692307692,0.6730769230769231
220,run3,2,1,0.5555555555555556,0.5357142857142857,0.3928571428571429
221,run3,2,2,0.7222222222222222,0.7125,0.725
222,run3,2,3,0.5555555555555556,0.575,0.625
223,run3,2,4,0.8125,0.8125,0.78125
224,run3,2,5,0.6111111111111112,0.5416666666666666,0.49999999999999994
225,run3,2,6,0.6111111111111112,0.5461538461538462,0.49230769230769234
226,run3,2,7,0.8235294117647058,0.7878787878787878,0.8181818181818182
227,run3,2,8,0.8888888888888888,0.9285714285714286,0.9821428571428572
228,run3,2,9,0.8888888888888888,0.875,0.9444444444444444
229,run3,2,10,0.631578947368421,0.6136363636363636,0.7840909090909092
230,run3,3,1,0.8235294117647058,0.8285714285714285,0.9428571428571428
231,run3,3,2,0.6111111111111112,0.6125,0.6499999999999999
232,run3,3,3,0.7777777777777778,0.7625,0.9125
233,run3,3,4,0.7058823529411765,0.7013888888888888,0.8333333333333334
234,run3,3,5,0.5,0.5,0.6699999999999999
235,run3,3,6,0.6666666666666666,0.5178571428571428,0.625
236,run3,3,7,0.4117647058823529,0.4083333333333333,0.3666666666666667
237,run3,3,8,0.6111111111111112,0.5833333333333333,0.5694444444444444
238,run3,3,9,0.6111111111111112,0.6125,0.8
239,run3,3,10,0.5294117647058824,0.48484848484848486,0.5606060606060606
240,run3,4,1,0.8235294117647058,0.7115384615384616,0.9038461538461537
241,run3,4,2,0.6111111111111112,0.6607142857142857,0.6428571428571428
242,run3,4,3,0.6111111111111112,0.6125,0.5875
243,run3,4,4,0.7647058823529411,0.7777777777777778,0.9166666666666666
244,run3,4,5,0.5882352941176471,0.5902777777777778,0.7638888888888888
245,run3,4,6,0.6,0.4945054945054945,0.5274725274725275
246,run3,4,7,0.7222222222222222,0.6428571428571428,0.7142857142857143
247,run3,4,8,0.6111111111111112,0.5416666666666666,0.6388888888888888
248,run3,4,9,0.7777777777777778,0.8333333333333333,0.9305555555555556
249,run3,4,10,0.5294117647058824,0.5347222222222222,0.5555555555555556
250,run3,5,1,0.7058823529411765,0.6944444444444444,0.7222222222222222
251,run3,5,2,0.7777777777777778,0.6785714285714286,0.8392857142857142
252,run3,5,3,0.6666666666666666,0.6964285714285714,0.7857142857142856
253,run3,5,4,0.6111111111111112,0.34375,0.1875
254,run3,5,5,0.6666666666666666,0.6625,0.6625000000000001
255,run3,5,6,0.7058823529411765,0.6944444444444444,0.8888888888888888
256,run3,5,7,0.631578947368421,0.6277777777777778,0.7333333333333333
257,run3,5,8,0.7777777777777778,0.7625,0.9124999999999999
258,run3,5,9,0.47058823529411764,0.4652777777777778,0.5694444444444444
259,run3,5,10,0.6666666666666666,0.675,0.7875
260,run3,6,1,0.5,0.5416666666666666,0.6388888888888888
261,run3,6,2,0.8823529411764706,0.8583333333333334,0.9833333333333333
262,run3,6,3,0.7222222222222222,0.5535714285714286,0.5535714285714286
263,run3,6,4,0.7647058823529411,0.7708333333333333,0.9583333333333334
264,run3,6,5,0.35294117647058826,0.3402777777777778,0.48611111111111116
265,run3,6,6,0.8235294117647058,0.7878787878787878,0.8636363636363636
266,run3,6,7,0.7,0.75,0.8645833333333334
267,run3,6,8,0.7222222222222222,0.7083333333333333,0.763888888888889
268,run3,6,9,0.5,0.475,0.675
269,run3,6,10,0.6666666666666666,0.7272727272727273,0.7012987012987013
270,run3,7,1,0.8235294117647058,0.8257575757575758,0.8484848484848485
271,run3,7,2,0.8823529411764706,0.9,0.942857142857143
272,run3,7,3,0.7777777777777778,0.75,0.775
273,run3,7,4,0.6666666666666666,0.65,0.7625
274,run3,7,5,0.7222222222222222,0.625,0.763888888888889
275,run3,7,6,0.4444444444444444,0.46875,0.625
276,run3,7,7,0.6470588235294118,0.6458333333333333,0.7777777777777778
277,run3,7,8,0.8,0.8125,0.7604166666666666
278,run3,7,9,0.6666666666666666,0.65,0.6124999999999999
279,run3,7,10,0.35294117647058826,0.3611111111111111,0.4236111111111111
280,run3,8,1,0.5555555555555556,0.5375,0.725
281,run3,8,2,0.7222222222222222,0.6428571428571428,0.625
282,run3,8,3,0.6666666666666666,0.6666666666666666,0.7083333333333333
283,run3,8,4,0.5625,0.5634920634920635,0.6666666666666667
284,run3,8,5,0.7222222222222222,0.6666666666666667,0.6944444444444444
285,run3,8,6,0.6111111111111112,0.5714285714285714,0.625
286,run3,8,7,0.8235294117647058,0.7980769230769231,0.8269230769230769
287,run3,8,8,0.6470588235294118,0.6571428571428571,0.7142857142857142
288,run3,8,9,0.55,0.55,0.62
289,run3,8,10,0.5,0.538961038961039,0.6623376623376624
290,run3,9,1,0.5625,0.5634920634920635,0.6031746031746033
291,run3,9,2,0.7777777777777778,0.6666666666666666,0.9305555555555556
292,run3,9,3,0.7222222222222222,0.75,0.825
293,run3,9,4,0.6666666666666666,0.5833333333333334,0.7500000000000001
294,run3,9,5,0.8333333333333334,0.8376623376623377,0.8961038961038961
295,run3,9,6,0.7058823529411765,0.696969696969697,0.8333333333333333
296,run3,9,7,0.5,0.5,0.45000000000000007
297,run3,9,8,0.6666666666666666,0.6071428571428572,0.7678571428571428
298,run3,9,9,0.7222222222222222,0.725,0.8125
299,run3,9,10,0.6470588235294118,0.5961538461538461,0.5384615384615384
300,run4,0,1,0.8333333333333334,0.8375,0.8875
301,run4,0,2,0.7222222222222222,0.6875,0.85
302,run4,0,3,0.8333333333333334,0.75,0.8888888888888888
303,run4,0,4,0.47058823529411764,0.5071428571428571,0.5285714285714286
304,run4,0,5,0.6470588235294118,0.6826923076923077,0.8846153846153847
305,run4,0,6,0.631578947368421,0.6214285714285714,0.7285714285714286
306,run4,0,7,0.7222222222222222,0.7222222222222222,0.7654320987654321
307,run4,0,8,0.8333333333333334,0.875,1.0
308,run4,0,9,0.7222222222222222,0.725,0.8375
309,run4,0,10,0.8235294117647058,0.7115384615384616,0.923076923076923
310,run4,1,1,0.7647058823529411,0.7424242424242424,0.803030303030303
311,run4,1,2,0.6666666666666666,0.6233766233766234,0.6883116883116883
312,run4,1,3,0.8888888888888888,0.875,0.8875
313,run4,1,4,0.7647058823529411,0.8461538461538461,1.0
314,run4,1,5,0.6,0.625,0.7291666666666666
315,run4,1,6,0.7777777777777778,0.75,0.8194444444444445
316,run4,1,7,0.8888888888888888,0.8333333333333333,0.9027777777777777
317,run4,1,8,0.7222222222222222,0.7375,0.75
318,run4,1,9,0.8235294117647058,0.7857142857142857,0.8714285714285714
319,run4,1,10,0.7058823529411765,0.6346153846153846,0.5192307692307693
320,run4,2,1,0.6666666666666666,0.42857142857142855,0.375
321,run4,2,2,0.7222222222222222,0.7125,0.8125
322,run4,2,3,0.5555555555555556,0.5625,0.7125
323,run4,2,4,0.6875,0.6875,0.765625
324,run4,2,5,0.5555555555555556,0.4583333333333333,0.47222222222222227
325,run4,2,6,0.8333333333333334,0.7615384615384615,0.7846153846153846
326,run4,2,7,0.5294117647058824,0.5984848484848485,0.4696969696969697
327,run4,2,8,0.7777777777777778,0.8571428571428572,0.9821428571428572
328,run4,2,9,0.8888888888888888,0.9166666666666667,0.9722222222222222
329,run4,2,10,0.7894736842105263,0.8011363636363636,0.9090909090909091
330,run4,3,1,0.8235294117647058,0.8285714285714285,0.9142857142857144
331,run4,3,2,0.5555555555555556,0.5375,0.7125
332,run4,3,3,0.8333333333333334,0.8125,0.9375
333,run4,3,4,0.7647058823529411,0.75,0.9583333333333333
334,run4,3,5,0.7,0.7,0.7100000000000001
335,run4,3,6,0.7222222222222222,0.4642857142857143,0.4285714285714286
336,run4,3,7,0.6470588235294118,0.6333333333333333,0.7
337,run4,3,8,0.7777777777777778,0.7916666666666667,0.875
338,run4,3,9,0.8333333333333334,0.8375,0.875
339,run4,3,10,0.5882352941176471,0.606060606060606,0.7575757575757576
340,run4,4,1,0.5294117647058824,0.4326923076923077,0.5
341,run4,4,2,0.6666666666666666,0.6071428571428572,0.8035714285714286
342,run4,4,3,0.7222222222222222,0.7125,0.6875
343,run4,4,4,0.7058823529411765,0.7222222222222222,0.7916666666666666
344,run4,4,5,0.6470588235294118,0.6388888888888888,0.7916666666666667
345,run4,4,6,0.65,0.6318681318681318,0.6593406593406593
346,run4,4,7,0.8333333333333334,0.8928571428571428,1.0
347,run4,4,8,0.8333333333333334,0.7916666666666666,0.888888888888889
348,run4,4,9,0.7777777777777778,0.8333333333333333,0.9444444444444444
349,run4,4,10,0.8235294117647058,0.8263888888888888,0.9166666666666667
350,run4,5,1,0.6470588235294118,0.6319444444444444,0.75
351,run4,5,2,0.8333333333333334,0.8035714285714286,0.9107142857142857
352,run4,5,3,0.8888888888888888,0.8392857142857143,0.9107142857142856
353,run4,5,4,0.7777777777777778,0.65625,0.625
354,run4,5,5,0.7222222222222222,0.7125,0.7374999999999999
355,run4,5,6,0.7058823529411765,0.7013888888888888,0.8055555555555556
356,run4,5,7,0.6842105263157895,0.6888888888888889,0.8555555555555556
357,run4,5,8,0.7777777777777778,0.7625,0.8875
358,run4,5,9,0.47058823529411764,0.47916666666666663,0.5694444444444444
359,run4,5,10,0.6111111111111112,0.625,0.675
360,run4,6,1,0.8333333333333334,0.8333333333333334,0.9166666666666667
361,run4,6,2,0.8235294117647058,0.8166666666666667,0.8500000000000001
362,run4,6,3,0.7777777777777778,0.6785714285714286,0.6607142857142857
363,run4,6,4,0.8235294117647058,0.8194444444444444,0.9027777777777778
364,run4,6,5,0.47058823529411764,0.4652777777777778,0.4722222222222222
365,run4,6,6,0.7647058823529411,0.7045454545454546,0.8484848484848484
366,run4,6,7,0.75,0.7708333333333333,0.9375
367,run4,6,8,0.8888888888888888,0.9166666666666667,1.0
368,run4,6,9,0.6666666666666666,0.6375,0.48750000000000004
369,run4,6,10,0.7222222222222222,0.7467532467532467,0.7142857142857143
370,run4,7,1,0.7058823529411765,0.696969696969697,0.6363636363636364
371,run4,7,2,0.8823529411764706,0.8571428571428572,1.0
372,run4,7,3,0.7777777777777778,0.75,0.8250000000000001
373,run4,7,4,0.7777777777777778,0.75,0.85
374,run4,7,5,0.8333333333333334,0.7916666666666666,0.875
375,run4,7,6,0.6111111111111112,0.78125,0.71875
376,run4,7,7,0.7058823529411765,0.7083333333333333,0.8472222222222222
377,run4,7,8,0.75,0.7916666666666667,0.8541666666666666
378,run4,7,9,0.8333333333333334,0.8125,0.7375
379,run4,7,10,0.5294117647058824,0.5416666666666666,0.611111111111111
380,run4,8,1,0.7222222222222222,0.7,0.9
381,run4,8,2,0.8333333333333334,0.8035714285714286,0.9642857142857143
382,run4,8,3,0.7777777777777778,0.75,0.7638888888888888
383,run4,8,4,0.8125,0.8015873015873016,0.8571428571428572
384,run4,8,5,0.7222222222222222,0.7083333333333333,0.6111111111111112
385,run4,8,6,0.7777777777777778,0.7678571428571428,0.8035714285714285
386,run4,8,7,0.8823529411764706,0.8365384615384616,0.903846153846154
387,run4,8,8,0.7058823529411765,0.7071428571428571,0.7285714285714286
388,run4,8,9,0.75,0.75,0.78
389,run4,8,10,0.6666666666666666,0.7012987012987013,0.8051948051948051
390,run4,9,1,0.75,0.7619047619047619,0.8095238095238095
391,run4,9,2,0.7777777777777778,0.7083333333333333,0.9305555555555556
392,run4,9,3,0.7222222222222222,0.7375,0.8125
393,run4,9,4,0.8333333333333334,0.75,0.7638888888888888
394,run4,9,5,0.6666666666666666,0.6753246753246753,0.8051948051948051
395,run4,9,6,0.7058823529411765,0.696969696969697,0.7878787878787878
396,run4,9,7,0.75,0.75,0.8800000000000001
397,run4,9,8,0.7222222222222222,0.6428571428571428,0.8214285714285714
398,run4,9,9,0.7222222222222222,0.725,0.775
399,run4,9,10,0.7058823529411765,0.5480769230769231,0.75
