,movie,seed,fold,accuracy,balanced_accuracy,roc_auc
0,two_men,0,1,0.7777777777777778,0.775,0.6624999999999999
1,two_men,0,2,0.7777777777777778,0.75,0.6875000000000001
2,two_men,0,3,0.6111111111111112,0.5,0.638888888888889
3,two_men,0,4,0.47058823529411764,0.5071428571428571,0.5142857142857142
4,two_men,0,5,0.5294117647058824,0.4326923076923077,0.6346153846153846
5,two_men,0,6,0.6842105263157895,0.5285714285714286,0.45714285714285713
6,two_men,0,7,0.5,0.5,0.45679012345679015
7,two_men,0,8,0.6666666666666666,0.5833333333333334,0.625
8,two_men,0,9,0.7777777777777778,0.7875,0.9
9,two_men,0,10,0.7647058823529411,0.5865384615384616,0.7115384615384616
10,two_men,1,1,0.7058823529411765,0.696969696969697,0.7727272727272728
11,two_men,1,2,0.6666666666666666,0.6233766233766234,0.6493506493506493
12,two_men,1,3,0.6666666666666666,0.65,0.7875
13,two_men,1,4,0.6470588235294118,0.6826923076923077,0.7692307692307692
14,two_men,1,5,0.5,0.5625,0.59375
15,two_men,1,6,0.6666666666666666,0.6666666666666666,0.7361111111111112
16,two_men,1,7,0.6111111111111112,0.5416666666666666,0.5416666666666666
17,two_men,1,8,0.8333333333333334,0.8375,0.8625
18,two_men,1,9,0.5882352941176471,0.5642857142857143,0.5928571428571429
19,two_men,1,10,0.5294117647058824,0.5192307692307692,0.6538461538461539
20,two_men,2,1,0.6111111111111112,0.48214285714285715,0.5714285714285714
21,two_men,2,2,0.7222222222222222,0.7,0.7375
22,two_men,2,3,0.5,0.5,0.5125
23,two_men,2,4,0.625,0.625,0.671875
24,two_men,2,5,0.5,0.5,0.5972222222222222
25,two_men,2,6,0.8333333333333334,0.8846153846153846,0.9384615384615385
26,two_men,2,7,0.47058823529411764,0.5151515151515151,0.5
27,two_men,2,8,0.4444444444444444,0.2857142857142857,0.5
28,two_men,2,9,0.6666666666666666,0.5833333333333334,0.7222222222222222
29,two_men,2,10,0.5789473684210527,0.5340909090909092,0.7045454545454545
30,two_men,3,1,0.7058823529411765,0.6857142857142857,0.8571428571428571
31,two_men,3,2,0.6666666666666666,0.65,0.6375000000000001
32,two_men,3,3,0.6666666666666666,0.6625,0.775
33,two_men,3,4,0.47058823529411764,0.4583333333333333,0.4583333333333333
34,two_men,3,5,0.55,0.55,0.51
35,two_men,3,6,0.5555555555555556,0.44642857142857145,0.3214285714285714
36,two_men,3,7,0.47058823529411764,0.45,0.4666666666666667
37,two_men,3,8,0.6111111111111112,0.625,0.6805555555555556
38,two_men,3,9,0.5555555555555556,0.55,0.6375
39,two_men,3,10,0.5882352941176471,0.5681818181818181,0.5757575757575758
40,two_men,4,1,0.7058823529411765,0.7211538461538461,0.6153846153846154
41,two_men,4,2,0.6111111111111112,0.48214285714285715,0.75
42,two_men,4,3,0.6111111111111112,0.6125,0.675
43,two_men,4,4,0.5882352941176471,0.5902777777777778,0.75
44,two_men,4,5,0.6470588235294118,0.6319444444444444,0.5833333333333334
45,two_men,4,6,0.5,0.41758241758241754,0.4615384615384615
46,two_men,4,7,0.6111111111111112,0.6607142857142857,0.8035714285714285
47,two_men,4,8,0.5555555555555556,0.4583333333333333,0.5277777777777778
48,two_men,4,9,0.5555555555555556,0.5833333333333333,0.7222222222222222
49,two_men,4,10,0.47058823529411764,0.4652777777777778,0.45833333333333337
50,two_men,5,1,0.5294117647058824,0.5138888888888888,0.5833333333333333
51,two_men,5,2,0.6666666666666666,0.6071428571428572,0.75
52,two_men,5,3,0.5555555555555556,0.5357142857142857,0.5178571428571428
53,two_men,5,4,0.6666666666666666,0.375,0.03125
54,two_men,5,5,0.7777777777777778,0.7625,0.8999999999999999
55,two_men,5,6,0.5882352941176471,0.5833333333333333,0.625
56,two_men,5,7,0.5263157894736842,0.5444444444444444,0.5888888888888889
57,two_men,5,8,0.6666666666666666,0.6375,0.8
58,two_men,5,9,0.47058823529411764,0.4861111111111111,0.5416666666666666
59,two_men,5,10,0.6111111111111112,0.625,0.6125
60,two_men,6,1,0.6111111111111112,0.5833333333333333,0.7361111111111112
61,two_men,6,2,0.6470588235294118,0.4583333333333333,0.39999999999999997
62,two_men,6,3,0.6666666666666666,0.6071428571428572,0.5178571428571428
63,two_men,6,4,0.6470588235294118,0.6388888888888888,0.7361111111111112
64,two_men,6,5,0.4117647058823529,0.3958333333333333,0.2361111111111111
65,two_men,6,6,0.7647058823529411,0.7424242424242424,0.9090909090909091
66,two_men,6,7,0.5,0.5,0.5520833333333334
67,two_men,6,8,0.6666666666666666,0.625,0.8333333333333335
68,two_men,6,9,0.5555555555555556,0.55,0.65
69,two_men,6,10,0.6666666666666666,0.6753246753246753,0.6753246753246753
70,two_men,7,1,0.7058823529411765,0.6590909090909092,0.7575757575757576
71,two_men,7,2,0.7647058823529411,0.7357142857142858,0.8142857142857143
72,two_men,7,3,0.4444444444444444,0.4125,0.5
73,two_men,7,4,0.7222222222222222,0.7,0.8124999999999999
74,two_men,7,5,0.6111111111111112,0.625,0.6527777777777778
75,two_men,7,6,0.7777777777777778,0.65625,0.90625
76,two_men,7,7,0.5294117647058824,0.5277777777777778,0.4444444444444445
77,two_men,7,8,0.55,0.5416666666666667,0.46875
78,two_men,7,9,0.6666666666666666,0.65,0.85
79,two_men,7,10,0.5294117647058824,0.5416666666666666,0.6388888888888888
80,two_men,8,1,0.5,0.475,0.6875
81,two_men,8,2,0.7777777777777778,0.6785714285714286,0.875
82,two_men,8,3,0.5555555555555556,0.5416666666666667,0.625
83,two_men,8,4,0.625,0.5873015873015872,0.5555555555555555
84,two_men,8,5,0.5,0.45833333333333337,0.5277777777777777
85,two_men,8,6,0.8333333333333334,0.8035714285714286,0.7857142857142857
86,two_men,8,7,0.5882352941176471,0.5576923076923077,0.6730769230769231
87,two_men,8,8,0.5882352941176471,0.6285714285714286,0.5428571428571429
88,two_men,8,9,0.6,0.6000000000000001,0.45
89,two_men,8,10,0.6111111111111112,0.6818181818181819,0.7662337662337662
90,two_men,9,1,0.6875,0.6904761904761905,0.7142857142857143
91,two_men,9,2,0.7777777777777778,0.6666666666666666,0.6805555555555556
92,two_men,9,3,0.5555555555555556,0.575,0.7
93,two_men,9,4,0.6111111111111112,0.5416666666666666,0.6527777777777778
94,two_men,9,5,0.6111111111111112,0.6038961038961039,0.6753246753246753
95,two_men,9,6,0.6470588235294118,0.5757575757575758,0.6212121212121212
96,two_men,9,7,0.55,0.55,0.52
97,two_men,9,8,0.6666666666666666,0.6071428571428572,0.6607142857142857
98,two_men,9,9,0.3888888888888889,0.4125,0.5125000000000001
99,two_men,9,10,0.7647058823529411,0.7596153846153846,0.673076923076923
100,bridgeville,0,1,0.4444444444444444,0.4375,0.45
101,bridgeville,0,2,0.7222222222222222,0.7,0.5625
102,bridgeville,0,3,0.7222222222222222,0.6666666666666667,0.7083333333333334
103,bridgeville,0,4,0.5294117647058824,0.5785714285714285,0.5714285714285714
104,bridgeville,0,5,0.8823529411764706,0.8365384615384616,0.8461538461538461
105,bridgeville,0,6,0.631578947368421,0.4928571428571429,0.6
106,bridgeville,0,7,0.5555555555555556,0.5555555555555556,0.7283950617283951
107,bridgeville,0,8,0.9444444444444444,0.9166666666666667,1.0
108,bridgeville,0,9,0.7777777777777778,0.8,0.875
109,bridgeville,0,10,0.8823529411764706,0.8365384615384616,0.8269230769230769
110,bridgeville,1,1,0.7058823529411765,0.6590909090909092,0.5909090909090909
111,bridgeville,1,2,0.6666666666666666,0.6493506493506493,0.7402597402597403
112,bridgeville,1,3,0.6666666666666666,0.6375,0.6
113,bridgeville,1,4,0.5882352941176471,0.6442307692307692,0.75
114,bridgeville,1,5,0.65,0.6875,0.6979166666666667
115,bridgeville,1,6,0.6111111111111112,0.5833333333333333,0.638888888888889
116,bridgeville,1,7,0.7222222222222222,0.625,0.7083333333333333
117,bridgeville,1,8,0.7777777777777778,0.8,0.8625
118,bridgeville,1,9,0.8235294117647058,0.8071428571428572,0.9142857142857144
119,bridgeville,1,10,0.9411764705882353,0.875,0.8076923076923077
120,bridgeville,2,1,0.8888888888888888,0.75,0.8928571428571428
121,bridgeville,2,2,0.7777777777777778,0.775,0.6875
122,bridgeville,2,3,0.6111111111111112,0.6125,0.5499999999999999
123,bridgeville,2,4,0.8125,0.8125,0.890625
124,bridgeville,2,5,0.6666666666666666,0.5416666666666666,0.5555555555555556
125,bridgeville,2,6,0.7222222222222222,0.6230769230769231,0.7846153846153846
126,bridgeville,2,7,0.5882352941176471,0.6439393939393939,0.6363636363636365
127,bridgeville,2,8,0.7222222222222222,0.7321428571428572,0.7678571428571429
128,bridgeville,2,9,0.6111111111111112,0.5833333333333333,0.7222222222222222
129,bridgeville,2,10,0.8421052631578947,0.8465909090909092,0.8295454545454544
130,bridgeville,3,1,0.6470588235294118,0.6357142857142857,0.7
131,bridgeville,3,2,0.6666666666666666,0.6375,0.6500000000000001
132,bridgeville,3,3,0.6666666666666666,0.6375,0.7125
133,bridgeville,3,4,0.7058823529411765,0.7013888888888888,0.6944444444444444
134,bridgeville,3,5,0.65,0.65,0.6799999999999999
135,bridgeville,3,6,0.7777777777777778,0.5892857142857143,0.6964285714285714
136,bridgeville,3,7,0.8823529411764706,0.8583333333333334,0.9
137,bridgeville,3,8,0.5555555555555556,0.5416666666666667,0.75
138,bridgeville,3,9,0.7222222222222222,0.7,0.6875
139,bridgeville,3,10,0.9411764705882353,0.9545454545454546,0.9090909090909091
140,bridgeville,4,1,0.6470588235294118,0.5961538461538461,0.6538461538461539
141,bridgeville,4,2,0.6666666666666666,0.6071428571428572,0.7321428571428572
142,bridgeville,4,3,0.8333333333333334,0.8375,0.8250000000000001
143,bridgeville,4,4,0.7647058823529411,0.7777777777777778,0.8194444444444444
144,bridgeville,4,5,0.6470588235294118,0.6388888888888888,0.6527777777777778
145,bridgeville,4,6,0.45,0.34615384615384615,0.14285714285714285
146,bridgeville,4,7,0.6111111111111112,0.6607142857142857,0.6785714285714286
147,bridgeville,4,8,0.6111111111111112,0.5,0.6944444444444445
148,bridgeville,4,9,0.5,0.5416666666666666,0.7222222222222222
149,bridgeville,4,10,0.8235294117647058,0.8125,0.8333333333333334
150,bridgeville,5,1,0.5882352941176471,0.5694444444444444,0.5138888888888888
151,bridgeville,5,2,0.8888888888888888,0.9285714285714286,0.9642857142857143
152,bridgeville,5,3,0.6666666666666666,0.6071428571428572,0.6428571428571428
153,bridgeville,5,4,0.5,0.28125,0.125
154,bridgeville,5,5,0.5,0.4875,0.575
155,bridgeville,5,6,0.6470588235294118,0.6458333333333333,0.6666666666666667
156,bridgeville,5,7,0.5789473684210527,0.5666666666666667,0.6
157,bridgeville,5,8,0.7222222222222222,0.6875,0.775
158,bridgeville,5,9,0.5294117647058824,0.5347222222222222,0.6527777777777778
159,bridgeville,5,10,0.8333333333333334,0.8375,0.875
160,bridgeville,6,1,0.8888888888888888,0.875,0.8472222222222222
161,bridgeville,6,2,0.6470588235294118,0.6333333333333333,0.7
162,bridgeville,6,3,0.6111111111111112,0.48214285714285715,0.625
163,bridgeville,6,4,0.7058823529411765,0.6944444444444444,0.8472222222222222
164,bridgeville,6,5,0.4117647058823529,0.4097222222222222,0.2916666666666667
165,bridgeville,6,6,0.7058823529411765,0.6590909090909092,0.7575757575757576
166,bridgeville,6,7,0.6,0.6666666666666666,0.6354166666666666
167,bridgeville,6,8,0.8888888888888888,0.875,0.8472222222222222
168,bridgeville,6,9,0.6111111111111112,0.625,0.7625000000000001
169,bridgeville,6,10,0.5555555555555556,0.5064935064935066,0.5714285714285714
170,bridgeville,7,1,0.47058823529411764,0.43939393939393934,0.43939393939393934
171,bridgeville,7,2,0.6470588235294118,0.6571428571428571,0.75
172,bridgeville,7,3,0.7777777777777778,0.7625,0.75
173,bridgeville,7,4,0.6666666666666666,0.625,0.8125
174,bridgeville,7,5,0.5555555555555556,0.5,0.7083333333333334
175,bridgeville,7,6,0.6111111111111112,0.5625,0.625
176,bridgeville,7,7,0.5294117647058824,0.5277777777777778,0.6666666666666667
177,bridgeville,7,8,0.65,0.6458333333333333,0.6979166666666666
178,bridgeville,7,9,0.6666666666666666,0.6625,0.775
179,bridgeville,7,10,0.6470588235294118,0.6527777777777778,0.8333333333333333
180,bridgeville,8,1,0.7777777777777778,0.775,0.9500000000000001
181,bridgeville,8,2,0.8333333333333334,0.7142857142857143,0.7857142857142857
182,bridgeville,8,3,0.7222222222222222,0.6666666666666667,0.6527777777777778
183,bridgeville,8,4,0.6875,0.6904761904761905,0.746031746031746
184,bridgeville,8,5,0.5,0.45833333333333337,0.6388888888888888
185,bridgeville,8,6,0.7222222222222222,0.7321428571428572,0.8392857142857143
186,bridgeville,8,7,0.8235294117647058,0.7115384615384616,0.6923076923076923
187,bridgeville,8,8,0.7058823529411765,0.75,0.7714285714285715
188,bridgeville,8,9,0.45,0.44999999999999996,0.43999999999999995
189,bridgeville,8,10,0.5,0.538961038961039,0.7142857142857143
190,bridgeville,9,1,0.625,0.6349206349206349,0.8095238095238095
191,bridgeville,9,2,0.7222222222222222,0.625,0.5972222222222222
192,bridgeville,9,3,0.5555555555555556,0.5625,0.7125
193,bridgeville,9,4,0.7222222222222222,0.6666666666666667,0.7638888888888888
194,bridgeville,9,5,0.7777777777777778,0.7402597402597402,0.6883116883116882
195,bridgeville,9,6,0.6470588235294118,0.5757575757575758,0.7575757575757577
196,bridgeville,9,7,0.65,0.65,0.6699999999999999
197,bridgeville,9,8,0.7777777777777778,0.5892857142857143,0.6964285714285714
198,bridgeville,9,9,0.6111111111111112,0.65,0.8625
199,bridgeville,9,10,0.8823529411764706,0.8365384615384616,0.7499999999999999
200,pockets,0,1,0.6111111111111112,0.5875,0.65
201,pockets,0,2,0.4444444444444444,0.4375,0.525
202,pockets,0,3,0.6111111111111112,0.5,0.6527777777777778
203,pockets,0,4,0.4117647058823529,0.41428571428571426,0.5
204,pockets,0,5,0.8823529411764706,0.8365384615384616,0.7884615384615385
205,pockets,0,6,0.47368421052631576,0.5142857142857142,0.5142857142857142
206,pockets,0,7,0.6111111111111112,0.6111111111111112,0.7407407407407407
207,pockets,0,8,0.5555555555555556,0.4583333333333333,0.4861111111111111
208,pockets,0,9,0.7222222222222222,0.7375,0.825
209,pockets,0,10,0.7058823529411765,0.46153846153846156,0.3846153846153846
210,pockets,1,1,0.47058823529411764,0.43939393939393934,0.40909090909090906
211,pockets,1,2,0.3888888888888889,0.3441558441558441,0.3896103896103896
212,pockets,1,3,0.2777777777777778,0.2875,0.25
213,pockets,1,4,0.6470588235294118,0.5096153846153846,0.5961538461538461
214,pockets,1,5,0.25,0.2916666666666667,0.3958333333333333
