,seed,movie,accuracy,balanced_accuracy,roc_auc
0,0,two_men,0.6902476780185759,0.6549847374847376,0.7457029236195903
1,1,two_men,0.7099019607843138,0.6985327172827174,0.7849749555999556
2,2,two_men,0.6680663054695563,0.632833832833833,0.7303391053391053
3,3,two_men,0.6649346405228759,0.6411850649350649,0.7123199855699855
4,4,two_men,0.7098039215686275,0.6797374847374846,0.7342063492063492
5,5,two_men,0.6952528379772962,0.6696527777777778,0.7859126984126984
6,6,two_men,0.7339542483660131,0.715050505050505,0.7749747474747475
7,7,two_men,0.6925816993464052,0.6695238095238095,0.7054716810966812
8,8,two_men,0.6690359477124184,0.6687351537351537,0.7685616050616051
9,9,two_men,0.6764052287581699,0.6666530691530691,0.7870077145077146
10,0,bridgeville,0.6971104231166151,0.6756333943833944,0.7351383801383801
11,1,bridgeville,0.6762091503267974,0.6546411921411921,0.7005242673992675
12,2,bridgeville,0.7020274337805297,0.6833046120546121,0.7173270132645133
13,3,bridgeville,0.7106535947712417,0.6838870851370852,0.7615901875901876
14,4,bridgeville,0.7037908496732026,0.6815689865689866,0.7374862637362638
15,5,bridgeville,0.6840729274165807,0.6522817460317462,0.666061507936508
16,6,bridgeville,0.6733986928104575,0.6480429292929293,0.6938284632034633
17,7,bridgeville,0.6724836601307189,0.633728354978355,0.6999458874458875
18,8,bridgeville,0.7248447712418301,0.7134308746808747,0.7394996947496947
19,9,bridgeville,0.7257189542483661,0.7162122599622599,0.7529570984570985
20,0,pockets,0.6476952184382525,0.604836691086691,0.662334825668159
21,1,pockets,0.659248366013072,0.6269418081918082,0.6605434842934843
22,2,pockets,0.6474974200206398,0.6155069930069931,0.6399587565212566
23,3,pockets,0.6488888888888888,0.6466630591630591,0.6295681818181819
24,4,pockets,0.6183986928104576,0.6068864468864469,0.6273305860805861
25,5,pockets,0.6251117991056072,0.5882341269841269,0.6199007936507936
26,6,pockets,0.6159803921568627,0.5738185425685426,0.6097808441558441
27,7,pockets,0.6322875816993465,0.6251569264069265,0.6334613997113998
28,8,pockets,0.6050408496732026,0.5729061216561216,0.63506327006327
29,9,pockets,0.6333496732026144,0.6093550893550893,0.6724023476523476
30,0,overcome,0.6634158926728586,0.632779304029304,0.6583731854565189
31,1,overcome,0.6297058823529411,0.6162504162504162,0.6271286352536352
32,2,overcome,0.6095975232198143,0.5892420079920079,0.6350817932067933
33,3,overcome,0.6354901960784314,0.6212626262626263,0.66598556998557
34,4,overcome,0.5918300653594771,0.573592796092796,0.6298046398046397
35,5,overcome,0.6275369797041623,0.6000694444444444,0.5804365079365079
36,6,overcome,0.6079411764705882,0.5786760461760462,0.6192929292929293
37,7,overcome,0.6170588235294118,0.609025974025974,0.6633080808080808
38,8,overcome,0.6014705882352941,0.5525129037629037,0.5953011988011988
39,9,overcome,0.6354656862745098,0.5968231768231768,0.6831246253746254
40,0,inception,0.7196938424492604,0.6803327228327228,0.7542143196309863
41,1,inception,0.7322222222222223,0.721152181152181,0.751017871017871
42,2,inception,0.7060092019263845,0.6897602397602398,0.7896505577755578
43,3,inception,0.669281045751634,0.6585046897546898,0.7318932178932179
44,4,inception,0.6994444444444444,0.6778189865689865,0.7516529304029305
45,5,inception,0.6644306845545236,0.6285119047619048,0.6653472222222222
46,6,inception,0.6969281045751633,0.6717803030303029,0.6949531024531025
47,7,inception,0.7064705882352941,0.6948160173160172,0.752928391053391
48,8,inception,0.7201715686274509,0.7288419913419913,0.7591767676767677
49,9,inception,0.6772058823529411,0.6706103618603618,0.7212869630369629
50,0,social_net,0.6844341245270038,0.647269536019536,0.7322374847374847
51,1,social_net,0.7268627450980392,0.7200728438228439,0.7785749666999666
52,2,social_net,0.6896628826969384,0.663248001998002,0.7417301795426796
53,3,social_net,0.6941176470588235,0.664222582972583,0.7654044011544011
54,4,social_net,0.6867973856209149,0.6654578754578754,0.7447344322344323
55,5,social_net,0.678844169246646,0.6554067460317461,0.7686309523809525
56,6,social_net,0.6950653594771241,0.6799693362193362,0.7635678210678211
57,7,social_net,0.6730392156862746,0.6347582972582974,0.7145625901875904
58,8,social_net,0.6983986928104575,0.6853987678987681,0.7725282772782773
59,9,social_net,0.6776960784313725,0.6593713231213232,0.7611721195471196
60,0,oceans_11,0.6720158238734091,0.640351037851038,0.6892501017501018
61,1,oceans_11,0.6712418300653594,0.6659977522477523,0.7615668359418358
62,2,oceans_11,0.6769521843825249,0.6623863636363636,0.7481583694083694
63,3,oceans_11,0.679673202614379,0.6723538961038961,0.7284455266955268
64,4,oceans_11,0.6523856209150327,0.655212148962149,0.7530219780219779
65,5,oceans_11,0.679170966632267,0.6596527777777778,0.7198908730158731
66,6,oceans_11,0.6887254901960784,0.662674963924964,0.7338537157287156
67,7,oceans_11,0.690359477124183,0.6732368326118328,0.7423088023088023
68,8,oceans_11,0.6607598039215687,0.65999888999889,0.7370210345210346
69,9,oceans_11,0.6839052287581698,0.684700160950161,0.7600400155400157
70,0,flower,0.5718782249742003,0.5607875457875459,0.6132199667616335
71,1,flower,0.6247058823529412,0.6126140526140527,0.6557266344766345
72,2,flower,0.6319272445820433,0.6094609557109558,0.6605081723831725
73,3,flower,0.6251633986928105,0.5996789321789322,0.6317694805194806
74,4,flower,0.5887581699346406,0.5475579975579976,0.5967048229548231
75,5,flower,0.6072755417956657,0.5671031746031746,0.5981051587301588
76,6,flower,0.6193790849673203,0.603989898989899,0.6490476190476191
77,7,flower,0.5948366013071895,0.5884965728715729,0.6865151515151514
78,8,flower,0.6080800653594771,0.5786287323787324,0.638098457098457
79,9,flower,0.6249264705882354,0.5976384726384726,0.6486781829281829
80,0,hotel,0.6637770897832818,0.6327503052503053,0.636317494234161
81,1,hotel,0.631045751633987,0.6161542624042623,0.6773038073038072
82,2,hotel,0.6400369797041624,0.605231018981019,0.6653382381507381
83,3,hotel,0.5961764705882354,0.5809054834054834,0.6477925685425685
84,4,hotel,0.6419281045751635,0.6186294261294261,0.7011538461538461
85,5,hotel,0.5873409012727898,0.5626785714285714,0.6067460317460317
86,6,hotel,0.6137254901960785,0.58754329004329,0.6457368326118327
87,7,hotel,0.6266666666666665,0.6053382034632034,0.6450983044733045
88,8,hotel,0.6302450980392157,0.6262669275169276,0.669265762015762
89,9,hotel,0.641952614379085,0.6222963147963148,0.6888364968364968
90,0,garden,0.6847609219126247,0.6406135531135531,0.7044264685931353
91,1,garden,0.6823529411764706,0.6857309357309358,0.7589000582750582
92,2,garden,0.6572884416924665,0.6238578088578087,0.7058391608391608
93,3,garden,0.6630718954248367,0.6373575036075037,0.7090616883116883
94,4,garden,0.7363398692810457,0.6905677655677656,0.7383195970695969
95,5,garden,0.681888544891641,0.6681845238095236,0.7444444444444444
96,6,garden,0.6629411764705883,0.6584794372294372,0.7444570707070708
97,7,garden,0.6940522875816993,0.6528354978354979,0.7460948773448774
98,8,garden,0.6597385620915033,0.6600062437562437,0.7463580863580864
99,9,garden,0.6885375816993464,0.656079476079476,0.7280579143079143
100,0,dreary,0.5164258685930514,0.47287851037851036,0.5324762583095917
101,1,dreary,0.47356209150326806,0.4728121878121878,0.48671141358641357
102,2,dreary,0.5212590299277606,0.4930328005328005,0.549179396991897
103,3,dreary,0.4893464052287582,0.46371933621933625,0.5208448773448774
104,4,dreary,0.4966993464052288,0.44071275946275945,0.5657295482295484
105,5,dreary,0.40724114207086337,0.4390873015873016,0.5823908730158729
106,6,dreary,0.4302941176470589,0.4008423520923522,0.5939267676767677
107,7,dreary,0.49522875816993467,0.5044255050505051,0.4554617604617605
108,8,dreary,0.46570261437908506,0.4172054334554335,0.5528343600843602
109,9,dreary,0.40383986928104576,0.3687524975024975,0.5983721278721279
110,0,home_alone,0.6755417956656347,0.6711553724053724,0.7596191154524486
111,1,home_alone,0.6914705882352942,0.66489676989677,0.7353649128649128
112,2,home_alone,0.6789667182662539,0.6541895604395604,0.7277892246642246
113,3,home_alone,0.6790196078431372,0.6595364357864357,0.7186598124098124
114,4,home_alone,0.651372549019608,0.6489072039072039,0.6989285714285716
115,5,home_alone,0.634141726866185,0.5824900793650793,0.6723313492063492
116,6,home_alone,0.6412418300653594,0.6136129148629148,0.6834541847041847
117,7,home_alone,0.6346078431372548,0.6524594155844157,0.7379094516594517
118,8,home_alone,0.6258088235294117,0.6190008602508603,0.7501552614052613
119,9,home_alone,0.7041993464052286,0.6718392718392717,0.7440537518037519
120,0,brokovich,0.6909700722394221,0.6750518925518926,0.7742141500474833
121,1,brokovich,0.6745751633986928,0.6674342324342325,0.7798456404706405
122,2,brokovich,0.7028637770897833,0.6683100233100233,0.7457761682761683
123,3,brokovich,0.7306535947712418,0.7033712121212121,0.7571482683982683
124,4,brokovich,0.7102287581699345,0.6999481074481075,0.757318376068376
125,5,brokovich,0.689267285861713,0.6811309523809523,0.7359027777777777
126,6,brokovich,0.7149019607843137,0.7086760461760461,0.7509902597402597
127,7,brokovich,0.6749346405228758,0.6700225468975469,0.7395183982683983
128,8,brokovich,0.7095996732026145,0.7138343600843601,0.7765622988122989
129,9,brokovich,0.6983986928104574,0.6929449716949716,0.7831114996114996
130,0,star_wars,0.6872721018231854,0.7052899877899877,0.7861323090489757
131,1,star_wars,0.677124183006536,0.6644055944055944,0.7312545787545788
132,2,star_wars,0.6845975232198143,0.6409981684981685,0.720063929126429
133,3,star_wars,0.6765686274509803,0.6406096681096681,0.7225555555555555
134,4,star_wars,0.6916993464052288,0.6790323565323565,0.7656394993894995
135,5,star_wars,0.6782593739250086,0.647093253968254,0.7214880952380953
136,6,star_wars,0.6778104575163398,0.6614574314574313,0.732840909090909
137,7,star_wars,0.7016013071895426,0.7036020923520924,0.7681186868686869
138,8,star_wars,0.6953022875816994,0.7110318847818847,0.7951621434121435
139,9,star_wars,0.6886274509803922,0.6801631701631702,0.7610268065268067
