,onset,duration,object_id,order,BrightnessExtractor#brightness
0,0.0,0.041666666666666664,0,,0.009180533215890524
1,0.041666666666666664,0.041666666666666664,0,,0.009180533215890524
2,0.08333333333333333,0.04166666666666667,0,,0.009180533215890524
3,0.125,0.04166666666666666,0,,0.009180533215890524
4,0.16666666666666666,0.041666666666666685,0,,0.009180533215890524
5,0.20833333333333331,0.04166666666666666,0,,0.009180533215890524
6,0.25,0.041666666666666685,0,,0.009180533215890524
7,0.29166666666666663,0.04166666666666663,0,,0.009180533215890524
8,0.3333333333333333,0.041666666666666685,0,,0.009180533215890524
9,0.375,0.041666666666666685,0,,0.009180533215890524
10,0.41666666666666663,0.04166666666666663,0,,0.009180533215890524
11,0.4583333333333333,0.041666666666666685,0,,0.009180533215890524
12,0.5,0.04166666666666663,0,,0.009180533215890524
13,0.5416666666666666,0.04166666666666674,0,,0.009180533215890524
14,0.5833333333333333,0.04166666666666663,0,,0.009180533215890524
15,0.625,0.04166666666666663,0,,0.009180533215890524
16,0.6666666666666666,0.04166666666666674,0,,0.009180533215890524
17,0.7083333333333333,0.04166666666666663,0,,0.009180533215890524
18,0.75,0.04166666666666663,0,,0.009180533215890524
19,0.7916666666666666,0.04166666666666674,0,,0.009180533215890524
20,0.8333333333333333,0.04166666666666663,0,,0.009180533215890524
21,0.875,0.04166666666666663,0,,0.009180533215890524
22,0.9166666666666666,0.04166666666666674,0,,0.009180533215890524
23,0.9583333333333333,0.04166666666666663,0,,0.009180533215890524
24,1.0,0.04166666666666674,0,,0.009180533215890524
25,1.0416666666666665,0.04166666666666652,0,,0.009180533215890524
26,1.0833333333333333,0.04166666666666674,0,,0.009180533215890524
27,1.125,0.04166666666666674,0,,0.009180533215890524
28,1.1666666666666665,0.04166666666666652,0,,0.009180533215890524
29,1.2083333333333333,0.04166666666666674,0,,0.009180533215890524
30,1.25,0.04166666666666674,0,,0.009180533215890524
31,1.2916666666666665,0.04166666666666652,0,,0.009180533215890524
32,1.3333333333333333,0.04166666666666674,0,,0.009180533215890524
33,1.375,0.04166666666666674,0,,0.009180533215890524
34,1.4166666666666665,0.04166666666666652,0,,0.009180533215890524
35,1.4583333333333333,0.04166666666666674,0,,0.009180533215890524
36,1.5,0.04166666666666674,0,,0.009180533215890524
37,1.5416666666666665,0.04166666666666652,0,,0.009180533215890524
38,1.5833333333333333,0.04166666666666674,0,,0.009180533215890524
39,1.625,0.04166666666666674,0,,0.009180533215890524
40,1.6666666666666665,0.04166666666666652,0,,0.009180533215890524
41,1.7083333333333333,0.04166666666666674,0,,0.009180533215890524
42,1.75,0.04166666666666674,0,,0.009180533215890524
43,1.7916666666666665,0.04166666666666652,0,,0.009180533215890524
44,1.8333333333333333,0.04166666666666674,0,,0.009180533215890524
45,1.875,0.04166666666666674,0,,0.009180533215890524
46,1.9166666666666665,0.04166666666666652,0,,0.009180533215890524
47,1.9583333333333333,0.04166666666666674,0,,0.009180533215890524
48,2.0,0.04166666666666652,0,,0.009180533215890524
49,2.0416666666666665,0.04166666666666696,0,,0.009180533215890524
50,2.083333333333333,0.04166666666666652,0,,0.009180533215890524
51,2.125,0.04166666666666652,0,,0.009180533215890524
52,2.1666666666666665,0.04166666666666696,0,,0.009180533215890524
53,2.208333333333333,0.04166666666666652,0,,0.009180533215890524
54,2.25,0.04166666666666652,0,,0.009180533215890524
55,2.2916666666666665,0.04166666666666696,0,,0.009180533215890524
56,2.333333333333333,0.04166666666666652,0,,0.009180533215890524
57,2.375,0.04166666666666652,0,,0.009180533215890524
58,2.4166666666666665,0.04166666666666696,0,,0.009180533215890524
59,2.458333333333333,0.04166666666666652,0,,0.009180533215890524
60,2.5,0.04166666666666652,0,,0.009180533215890524
61,2.5416666666666665,0.04166666666666696,0,,0.009180533215890524
62,2.583333333333333,0.04166666666666652,0,,0.009180533215890524
63,2.625,0.04166666666666652,0,,0.009180533215890524
64,2.6666666666666665,0.04166666666666696,0,,0.009180533215890524
65,2.708333333333333,0.04166666666666652,0,,0.009180533215890524
66,2.75,0.04166666666666652,0,,0.009180533215890524
67,2.7916666666666665,0.04166666666666696,0,,0.009180533215890524
68,2.833333333333333,0.04166666666666652,0,,0.009180533215890524
69,2.875,0.04166666666666652,0,,0.009180533215890524
70,2.9166666666666665,0.04166666666666696,0,,0.009180533215890524
71,2.958333333333333,0.04166666666666652,0,,0.009180533215890524
72,3.0,0.04166666666666652,0,,0.009180533215890524
73,3.0416666666666665,0.04166666666666696,0,,0.009180533215890524
74,3.083333333333333,0.04166666666666652,0,,0.009180533215890524
75,3.125,0.04166666666666652,0,,0.009180533215890524
76,3.1666666666666665,0.04166666666666696,0,,0.009180533215890524
77,3.208333333333333,0.04166666666666652,0,,0.009180533215890524
78,3.25,0.04166666666666652,0,,0.009180533215890524
79,3.2916666666666665,0.04166666666666696,0,,0.009180533215890524
80,3.333333333333333,0.04166666666666652,0,,0.009180533215890524
81,3.375,0.04166666666666652,0,,0.009180533215890524
82,3.4166666666666665,0.04166666666666696,0,,0.009180533215890524
83,3.458333333333333,0.04166666666666652,0,,0.009180533215890524
84,3.5,0.04166666666666652,0,,0.009180533215890524
85,3.5416666666666665,0.04166666666666696,0,,0.009180533215890524
86,3.583333333333333,0.04166666666666652,0,,0.009180533215890524
87,3.625,0.04166666666666652,0,,0.009180533215890524
88,3.6666666666666665,0.04166666666666696,0,,0.009180533215890524
89,3.708333333333333,0.04166666666666652,0,,0.009180533215890524
90,3.75,0.04166666666666652,0,,0.009180533215890524
91,3.7916666666666665,0.04166666666666696,0,,0.009180533215890524
92,3.833333333333333,0.04166666666666652,0,,0.009180533215890524
93,3.875,0.04166666666666652,0,,0.009180533215890524
94,3.9166666666666665,0.04166666666666696,0,,0.009180533215890524
95,3.958333333333333,0.04166666666666652,0,,0.009180533215890524
96,4.0,0.04166666666666696,0,,0.009180533215890524
97,4.041666666666666,0.041666666666666075,0,,0.009180533215890524
98,4.083333333333333,0.04166666666666696,0,,0.009180533215890524
99,4.125,0.04166666666666696,0,,0.009180533215890524
100,4.166666666666666,0.041666666666666075,0,,0.009180533215890524
101,4.208333333333333,0.04166666666666696,0,,0.009180533215890524
102,4.25,0.04166666666666696,0,,0.009180533215890524
103,4.291666666666666,0.041666666666666075,0,,0.009180533215890524
104,4.333333333333333,0.04166666666666696,0,,0.009180533215890524
105,4.375,0.04166666666666696,0,,0.009180533215890524
106,4.416666666666666,0.041666666666666075,0,,0.009180533215890524
107,4.458333333333333,0.04166666666666696,0,,0.009180533215890524
108,4.5,0.04166666666666696,0,,0.009180533215890524
109,4.541666666666666,0.041666666666666075,0,,0.009180533215890524
110,4.583333333333333,0.04166666666666696,0,,0.009180533215890524
111,4.625,0.04166666666666696,0,,0.009180533215890524
112,4.666666666666666,0.041666666666666075,0,,0.009180533215890524
113,4.708333333333333,0.04166666666666696,0,,0.009180533215890524
114,4.75,0.04166666666666696,0,,0.009180533215890524
115,4.791666666666666,0.041666666666666075,0,,0.009180533215890524
116,4.833333333333333,0.04166666666666696,0,,0.009180533215890524
117,4.875,0.04166666666666696,0,,0.009180533215890524
118,4.916666666666666,0.041666666666666075,0,,0.009180533215890524
119,4.958333333333333,0.04166666666666696,0,,0.009180533215890524
120,5.0,0.04166666666666696,0,,0.009180533215890524
121,5.041666666666666,0.041666666666666075,0,,0.009180533215890524
122,5.083333333333333,0.04166666666666696,0,,0.009180533215890524
123,5.125,0.04166666666666696,0,,0.009180533215890524
124,5.166666666666666,0.041666666666666075,0,,0.009180533215890524
125,5.208333333333333,0.04166666666666696,0,,0.009180533215890524
126,5.25,0.04166666666666696,0,,0.009180533215890524
127,5.291666666666666,0.041666666666666075,0,,0.009180533215890524
128,5.333333333333333,0.04166666666666696,0,,0.009180533215890524
129,5.375,0.04166666666666696,0,,0.009180533215890524
130,5.416666666666666,0.041666666666666075,0,,0.009180533215890524
131,5.458333333333333,0.04166666666666696,0,,0.009180533215890524
132,5.5,0.04166666666666696,0,,0.009180533215890524
133,5.541666666666666,0.041666666666666075,0,,0.009180533215890524
134,5.583333333333333,0.04166666666666696,0,,0.009180533215890524
135,5.625,0.04166666666666696,0,,0.009180533215890524
136,5.666666666666666,0.041666666666666075,0,,0.009180533215890524
137,5.708333333333333,0.04166666666666696,0,,0.009180533215890524
138,5.75,0.04166666666666696,0,,0.009180533215890524
139,5.791666666666666,0.041666666666666075,0,,0.009180533215890524
140,5.833333333333333,0.04166666666666696,0,,0.009180533215890524
141,5.875,0.04166666666666696,0,,0.009180533215890524
142,5.916666666666666,0.041666666666666075,0,,0.009180533215890524
143,5.958333333333333,0.04166666666666696,0,,0.009180533215890524
144,6.0,0.04166666666666696,0,,0.009180533215890524
145,6.041666666666666,0.041666666666666075,0,,0.009180533215890524
146,6.083333333333333,0.04166666666666696,0,,0.009180533215890524
147,6.125,0.04166666666666696,0,,0.009180533215890524
148,6.166666666666666,0.041666666666666075,0,,0.009180533215890524
149,6.208333333333333,0.04166666666666696,0,,0.009180533215890524
150,6.25,0.04166666666666696,0,,0.009180533215890524
151,6.291666666666666,0.041666666666666075,0,,0.009180533215890524
152,6.333333333333333,0.04166666666666696,0,,0.009180533215890524
153,6.375,0.04166666666666696,0,,0.009180533215890524
154,6.416666666666666,0.041666666666666075,0,,0.009180533215890524
155,6.458333333333333,0.04166666666666696,0,,0.009180533215890524
156,6.5,0.04166666666666696,0,,0.009180533215890524
157,6.541666666666666,0.041666666666666075,0,,0.009180533215890524
158,6.583333333333333,0.04166666666666696,0,,0.009180533215890524
159,6.625,0.04166666666666696,0,,0.009180533215890524
160,6.666666666666666,0.041666666666666075,0,,0.009180533215890524
161,6.708333333333333,0.04166666666666696,0,,0.009180533215890524
162,6.75,0.04166666666666696,0,,0.009180533215890524
163,6.791666666666666,0.041666666666666075,0,,0.009180533215890524
164,6.833333333333333,0.04166666666666696,0,,0.009180533215890524
165,6.875,0.04166666666666696,0,,0.009180533215890524
166,6.916666666666666,0.041666666666666075,0,,0.009180533215890524
167,6.958333333333333,0.04166666666666696,0,,0.009180533215890524
168,7.0,0.04166666666666696,0,,0.009180533215890524
169,7.041666666666666,0.041666666666666075,0,,0.009180533215890524
170,7.083333333333333,0.04166666666666696,0,,0.009180533215890524
171,7.125,0.04166666666666696,0,,0.009180533215890524
172,7.166666666666666,0.041666666666666075,0,,0.009180533215890524
173,7.208333333333333,0.04166666666666696,0,,0.009180533215890524
174,7.25,0.04166666666666696,0,,0.009180533215890524
175,7.291666666666666,0.041666666666666075,0,,0.009180533215890524
176,7.333333333333333,0.04166666666666696,0,,0.009180533215890524
177,7.375,0.04166666666666696,0,,0.009180533215890524
178,7.416666666666666,0.041666666666666075,0,,0.009180533215890524
179,7.458333333333333,0.04166666666666696,0,,0.009180533215890524
180,7.5,0.04166666666666696,0,,0.009180533215890524
181,7.541666666666666,0.041666666666666075,0,,0.009180533215890524
182,7.583333333333333,0.04166666666666696,0,,0.009180533215890524
183,7.625,0.04166666666666696,0,,0.009180533215890524
184,7.666666666666666,0.041666666666666075,0,,0.009180533215890524
185,7.708333333333333,0.04166666666666696,0,,0.009180533215890524
186,7.75,0.04166666666666696,0,,0.009180533215890524
187,7.791666666666666,0.041666666666666075,0,,0.009180533215890524
188,7.833333333333333,0.04166666666666696,0,,0.009180533215890524
189,7.875,0.04166666666666696,0,,0.009180533215890524
190,7.916666666666666,0.041666666666666075,0,,0.009180533215890524
191,7.958333333333333,0.04166666666666696,0,,0.009180533215890524
192,8.0,0.041666666666666075,0,,0.009180533215890524
193,8.041666666666666,0.04166666666666785,0,,0.009180533215890524
194,8.083333333333332,0.041666666666666075,0,,0.009180533215890524
195,8.125,0.041666666666666075,0,,0.009180533215890524
196,8.166666666666666,0.04166666666666785,0,,0.009180533215890524
197,8.208333333333332,0.041666666666666075,0,,0.009180533215890524
198,8.25,0.041666666666666075,0,,0.009180533215890524
199,8.291666666666666,0.04166666666666785,0,,0.009180533215890524
200,8.333333333333332,0.041666666666666075,0,,0.009180533215890524
201,8.375,0.041666666666666075,0,,0.009180533215890524
202,8.416666666666666,0.04166666666666785,0,,0.009180533215890524
203,8.458333333333332,0.041666666666666075,0,,0.009180533215890524
204,8.5,0.041666666666666075,0,,0.009180533215890524
205,8.541666666666666,0.04166666666666785,0,,0.009180533215890524
206,8.583333333333332,0.041666666666666075,0,,0.009180533215890524
207,8.625,0.041666666666666075,0,,0.009180533215890524
208,8.666666666666666,0.04166666666666785,0,,0.009180533215890524
209,8.708333333333332,0.041666666666666075,0,,0.009180533215890524
210,8.75,0.041666666666666075,0,,0.009180533215890524
211,8.791666666666666,0.04166666666666785,0,,0.009180533215890524
212,8.833333333333332,0.041666666666666075,0,,0.009180533215890524
213,8.875,0.041666666666666075,0,,0.009180533215890524
214,8.916666666666666,0.04166666666666785,0,,0.009180533215890524
215,8.958333333333332,0.041666666666666075,0,,0.009180533215890524
216,9.0,0.041666666666666075,0,,0.009180533215890524
217,9.041666666666666,0.04166666666666785,0,,0.009180533215890524
218,9.083333333333332,0.041666666666666075,0,,0.009180533215890524
219,9.125,0.041666666666666075,0,,0.009180533215890524
220,9.166666666666666,0.04166666666666785,0,,0.009180533215890524
221,9.208333333333332,0.041666666666666075,0,,0.009180533215890524
222,9.25,0.041666666666666075,0,,0.009180533215890524
223,9.291666666666666,0.04166666666666785,0,,0.009180533215890524
